Date,kp,ap,sn,f107
2016-09-06,2.791625,13.25,43,92.4
2016-09-07,2.4165,11.5,57,93.0
2016-09-08,2.541625,11.5,53,94.5
2016-09-09,0.833375,3.375,79,91.0
2016-09-10,0.791625,3.125,78,93.0
2016-09-11,0.7501249999999999,3.25,67,86.4
2016-09-12,1.125125,4.375,59,86.5
2016-09-13,1.000125,4.0,39,86.0
2016-09-14,1.874875,7.5,28,85.2
2016-09-15,1.375125,5.625,15,84.4
2016-09-16,0.5,2.125,13,83.7
2016-09-17,0.624875,2.625,14,80.3
2016-09-18,1.624875,6.125,38,83.0
2016-09-19,1.999875,8.375,63,82.6
2016-09-20,3.1667500000000004,18.375,53,84.5
2016-09-21,1.75,8.5,55,85.5
2016-09-22,0.7501249999999999,2.875,36,85.1
2016-09-23,0.666625,2.875,60,85.5
2016-09-24,0.916625,3.75,55,84.9
2016-09-25,3.416625,22.0,30,84.6
2016-09-26,3.416625,19.625,29,86.8
2016-09-27,4.29175,35.125,26,85.6
2016-09-28,4.416625,36.5,30,84.4
2016-09-29,4.375,35.875,17,82.7
2016-09-30,3.33325,20.5,12,80.6
2016-10-01,3.125,17.375,0,81.0
2016-10-02,3.0415,16.125,15,82.3
2016-10-03,2.666625,13.125,35,87.8
2016-10-04,3.541625,22.75,40,93.1
2016-10-05,2.4998750000000003,11.125,41,99.3
2016-10-06,1.291625,4.875,56,101.5
2016-10-07,1.3335,5.375,60,104.2
2016-10-08,1.791625,7.25,63,104.3
2016-10-09,1.25,4.75,68,104.5
2016-10-10,2.083375,9.625,66,102.0
2016-10-11,0.375,1.75,63,99.2
2016-10-12,1.0,4.625,41,97.6
2016-10-13,4.58325,46.25,42,95.3
2016-10-14,2.8336250000000005,22.25,41,92.8
2016-10-15,2.333375,9.5,38,84.9
2016-10-16,2.958375,17.25,29,80.9
2016-10-17,3.4582499999999996,20.125,27,76.2
2016-10-18,2.08325,9.0,29,77.4
2016-10-19,1.416625,5.625,28,76.5
2016-10-20,0.458125,2.0,16,74.7
2016-10-21,0.166625,0.875,28,77.8
2016-10-22,1.208375,4.625,27,77.5
2016-10-23,2.0,8.375,15,76.9
2016-10-24,3.041875,16.125,15,75.3
2016-10-25,5.12475,56.75,17,77.8
2016-10-26,4.75025,43.5,25,78.0
2016-10-27,3.875,26.25,25,78.9
2016-10-28,3.083375,16.375,37,79.2
2016-10-29,3.666625,26.625,23,79.1
2016-10-30,3.0832499999999996,16.375,13,76.2
2016-10-31,2.0,8.25,13,76.7
2016-11-01,2.41675,10.5,12,76.5
2016-11-02,2.6667500000000004,14.25,0,76.0
2016-11-03,3.0835,16.5,27,75.6
2016-11-04,0.91675,3.875,25,76.7
2016-11-05,0.37500000000000006,1.875,25,76.7
2016-11-06,1.08325,4.25,22,76.2
2016-11-07,0.7501249999999999,3.0,11,76.5
2016-11-08,0.416625,1.875,0,76.9
2016-11-09,1.500125,6.0,14,79.9
2016-11-10,2.708375,14.375,24,80.2
2016-11-11,2.375,11.375,26,78.4
2016-11-12,3.25,17.875,12,78.4
2016-11-13,3.5417500000000004,21.375,36,77.8
2016-11-14,2.33325,10.0,31,77.3
2016-11-15,1.6665,7.125,27,76.5
2016-11-16,0.91675,3.75,27,80.9
2016-11-17,0.62475,2.75,29,78.6
2016-11-18,0.49987500000000007,2.0,28,77.6
2016-11-19,0.25,1.25,24,76.8
2016-11-20,0.5,2.25,13,76.4
2016-11-21,1.333375,5.25,0,75.0
2016-11-22,2.166625,11.125,0,77.3
2016-11-23,2.2501249999999997,10.875,11,77.7
2016-11-24,3.4167500000000004,20.25,12,79.0
2016-11-25,3.9582499999999996,30.125,13,80.9
2016-11-26,2.5,10.75,25,81.2
2016-11-27,2.041625,7.875,30,82.6
2016-11-28,1.875,7.125,41,85.2
2016-11-29,1.208375,4.625,46,85.5
2016-11-30,0.6248750000000001,2.875,51,83.6
2016-12-01,0.5,2.125,55,84.5
2016-12-02,0.833375,3.5,61,84.4
2016-12-03,0.33325000000000005,1.625,56,84.7
2016-12-04,0.166625,0.875,38,82.4
2016-12-05,0.875,3.5,34,82.7
2016-12-06,1.5831250000000001,6.75,31,79.8
2016-12-07,2.0835,9.125,19,77.2
2016-12-08,3.458375,20.875,14,74.8
2016-12-09,3.6251250000000006,23.625,20,72.9
2016-12-10,3.0,15.375,0,72.2
2016-12-11,2.7916250000000002,14.25,0,71.4
2016-12-12,1.249875,4.875,12,70.8
2016-12-13,0.875,3.625,14,71.2
2016-12-14,0.875,3.625,23,72.4
2016-12-15,0.416625,2.0,12,72.5
2016-12-16,0.291625,1.375,0,72.6
2016-12-17,1.124875,5.125,13,72.1
2016-12-18,1.875,7.75,27,72.3
2016-12-19,1.208375,4.625,15,72.8
2016-12-20,1.333375,5.375,22,74.9
2016-12-21,3.20825,23.25,30,75.0
2016-12-22,3.5,21.625,16,74.8
2016-12-23,3.375,19.25,0,73.7
2016-12-24,2.625,11.875,0,73.1
2016-12-25,3.375,19.75,0,72.5
2016-12-26,3.458375,20.5,0,73.8
2016-12-27,2.416625,10.875,16,73.7
2016-12-28,1.25,4.75,12,73.3
2016-12-29,1.0415,4.125,11,73.4
2016-12-30,0.541625,2.5,11,73.6
2016-12-31,2.541625,12.125,11,73.5
2017-01-01,2.625,12.25,12,72.5
2017-01-02,1.5,5.625,12,73.0
2017-01-03,2.3335,11.0,11,73.4
2017-01-04,2.20825,10.0,0,72.4
2017-01-05,3.125,17.0,0,73.3
2017-01-06,2.916875,14.5,0,72.0
2017-01-07,3.416625,19.875,0,72.0
2017-01-08,3.083375,16.25,0,71.5
2017-01-09,2.458125,11.25,0,71.2
2017-01-10,2.1251249999999997,9.625,0,72.7
2017-01-11,1.791625,7.0,0,74.5
2017-01-12,0.95825,3.625,11,75.5
2017-01-13,0.875,3.5,26,74.9
2017-01-14,0.91675,3.75,31,76.6
2017-01-15,1.16675,4.5,30,77.5
2017-01-16,0.291625,1.5,25,78.3
2017-01-17,0.6248750000000001,2.75,30,78.6
2017-01-18,2.75,14.25,36,78.6
2017-01-19,2.2085,9.625,33,79.5
2017-01-20,2.2498750000000003,9.875,56,83.2
2017-01-21,2.2498750000000003,10.375,75,86.1
2017-01-22,2.208375,9.125,68,86.8
2017-01-23,1.0001250000000002,3.75,57,84.1
2017-01-24,0.583375,2.5,43,82.3
2017-01-25,1.083375,4.625,47,85.1
2017-01-26,2.1251249999999997,10.625,40,83.1
2017-01-27,3.291625,20.5,30,80.3
2017-01-28,1.958375,9.0,30,78.5
2017-01-29,1.666625,6.5,34,76.6
2017-01-30,1.45825,5.875,35,77.0
2017-01-31,3.5832500000000005,22.375,36,76.0
2017-02-01,3.9165,28.0,47,76.0
2017-02-02,3.5417500000000004,21.0,47,75.3
2017-02-03,3.2498750000000003,18.0,39,75.1
2017-02-04,2.3332499999999996,9.625,20,74.0
2017-02-05,2.9167500000000004,14.75,14,72.6
2017-02-06,2.6251249999999997,12.5,13,72.5
2017-02-07,1.833375,7.375,13,72.1
2017-02-08,1.04175,4.0,11,73.1
2017-02-09,1.70825,6.375,19,73.4
2017-02-10,1.8331250000000001,6.875,24,74.0
2017-02-11,0.79175,3.625,23,75.7
2017-02-12,0.624875,2.75,21,76.2
2017-02-13,1.249875,4.875,19,74.8
2017-02-14,0.208375,1.0,16,74.5
2017-02-15,0.5835,2.5,24,74.8
2017-02-16,1.95825,8.125,19,74.0
2017-02-17,3.25,19.125,14,74.6
2017-02-18,2.7915,15.5,13,76.6
2017-02-19,2.124875,10.0,27,78.1
2017-02-20,2.0,8.875,32,80.7
2017-02-21,1.0,3.875,27,82.5
2017-02-22,2.04175,9.25,29,83.2
2017-02-23,2.33325,9.875,24,83.3
2017-02-24,3.1667500000000004,18.375,27,82.1
2017-02-25,1.41675,6.0,32,80.0
2017-02-26,0.333375,1.5,38,79.0
2017-02-27,1.583375,6.75,50,82.2
2017-02-28,1.875,7.625,58,81.6
2017-03-01,4.25,35.125,59,80.8
2017-03-02,4.124874999999999,31.5,56,79.1
2017-03-03,3.125,18.375,39,78.0
2017-03-04,3.375,20.0,0,75.2
2017-03-05,3.1667499999999995,17.5,14,72.8
2017-03-06,3.5,23.0,0,72.4
2017-03-07,2.916625,14.25,0,71.7
2017-03-08,2.3335,11.5,0,70.6
2017-03-09,2.75,13.125,0,71.2
2017-03-10,2.1248750000000003,9.875,0,71.0
2017-03-11,1.083375,5.375,0,70.0
2017-03-12,1.66675,8.125,0,70.1
2017-03-13,0.5,2.125,0,70.3
2017-03-14,1.0,4.0,0,69.6
2017-03-15,1.41675,5.875,0,69.8
2017-03-16,1.08325,4.5,0,70.5
2017-03-17,0.5831250000000001,2.5,0,70.5
2017-03-18,0.375,1.625,0,70.2
2017-03-19,0.333375,1.625,0,71.2
2017-03-20,0.249875,1.375,0,72.7
2017-03-21,3.4582499999999996,24.375,13,71.0
2017-03-22,3.75,24.0,14,72.5
2017-03-23,1.91675,9.375,14,72.0
2017-03-24,1.333375,5.125,14,72.3
2017-03-25,0.666625,2.875,18,74.0
2017-03-26,0.75,3.0,31,77.2
2017-03-27,4.70825,46.5,52,82.8
2017-03-28,3.7915,27.25,57,83.7
2017-03-29,3.3748749999999994,19.625,52,83.3
2017-03-30,3.291625,19.375,49,85.9
2017-03-31,3.958375,27.375,66,90.6
2017-04-01,2.958375,15.25,71,101.0
2017-04-02,1.7915,7.25,83,112.0
2017-04-03,0.958375,3.875,100,107.9
2017-04-04,2.9585,18.75,76,93.8
2017-04-05,1.9165,7.875,50,84.6
2017-04-06,1.5415,6.375,36,75.7
2017-04-07,2.0001249999999997,8.875,23,73.9
2017-04-08,2.9167499999999995,15.25,0,73.1
2017-04-09,2.583375,14.75,12,74.4
2017-04-10,1.1247500000000001,4.5,14,73.6
2017-04-11,2.291625,10.375,14,74.6
2017-04-12,1.0415,4.625,22,71.4
2017-04-13,0.9165000000000001,3.75,25,73.5
2017-04-14,2.54175,11.25,19,72.9
2017-04-15,1.291625,5.75,0,73.0
2017-04-16,0.791625,3.375,0,74.5
2017-04-17,0.791625,3.375,0,75.2
2017-04-18,1.33325,5.75,23,85.6
2017-04-19,2.58325,13.75,15,80.9
2017-04-20,3.7917499999999995,28.25,28,80.7
2017-04-21,2.33325,17.25,40,82.2
2017-04-22,4.91675,47.0,30,83.6
2017-04-23,4.45825,36.0,43,82.5
2017-04-24,3.3332499999999996,18.75,46,80.2
2017-04-25,2.375,9.75,41,81.3
2017-04-26,2.0415,8.0,38,79.6
2017-04-27,1.541625,6.0,26,78.2
2017-04-28,1.291625,5.0,36,78.0
2017-04-29,1.458375,5.375,34,77.0
2017-04-30,1.29175,4.875,24,77.4
2017-05-01,1.124875,4.375,12,75.3
2017-05-02,0.916625,3.75,29,77.2
2017-05-03,0.666625,2.875,18,74.9
2017-05-04,1.166625,5.25,17,74.2
2017-05-05,0.8748750000000001,4.125,31,73.5
2017-05-06,1.04175,4.125,27,72.8
2017-05-07,1.91675,8.125,23,71.7
2017-05-08,1.333375,5.125,11,70.5
2017-05-09,1.33325,5.0,0,68.9
2017-05-10,1.250125,5.25,0,68.6
2017-05-11,1.375125,5.5,11,69.1
2017-05-12,1.70825,6.75,15,68.9
2017-05-13,0.875,3.625,0,70.4
2017-05-14,2.083375,8.375,0,71.2
2017-05-15,2.3751249999999997,11.5,0,70.6
2017-05-16,1.875,7.75,25,71.9
2017-05-17,1.791625,6.5,12,71.4
2017-05-18,1.916625,9.25,24,72.2
2017-05-19,2.583375,12.5,25,72.3
2017-05-20,3.6251249999999997,22.125,30,72.4
2017-05-21,1.958375,7.5,37,73.5
2017-05-22,2.208375,8.875,50,74.4
2017-05-23,1.791625,7.5,55,76.0
2017-05-24,0.70825,3.125,20,77.9
2017-05-25,0.541625,2.375,31,76.1
2017-05-26,0.45825000000000005,2.25,25,80.2
2017-05-27,1.708375,13.25,24,81.9
2017-05-28,3.8751250000000006,46.875,21,78.8
2017-05-29,1.666625,8.75,14,75.8
2017-05-30,1.125,5.25,0,73.7
2017-05-31,0.8332499999999999,3.375,0,74.1
2017-06-01,1.375,6.0,15,75.7
2017-06-02,1.04175,4.125,23,78.2
2017-06-03,1.75,8.375,24,77.9
2017-06-04,0.37487500000000007,2.0,25,77.7
2017-06-05,1.166625,4.875,34,79.4
2017-06-06,1.04175,4.125,24,75.4
2017-06-07,1.04175,4.125,14,75.5
2017-06-08,0.70825,3.125,14,74.0
2017-06-09,0.75,3.25,0,73.7
2017-06-10,0.666625,3.0,0,74.7
2017-06-11,2.541625,15.0,0,74.3
2017-06-12,1.6665,6.375,0,75.2
2017-06-13,1.541625,6.125,11,74.9
2017-06-14,1.25,4.75,11,74.1
2017-06-15,0.791625,3.375,31,77.4
2017-06-16,3.4167499999999995,23.375,30,73.5
2017-06-17,2.75,14.375,30,74.8
2017-06-18,2.33325,9.75,29,74.9
2017-06-19,1.166625,4.5,27,73.6
2017-06-20,0.416625,1.875,31,74.4
2017-06-21,0.791625,3.25,35,73.7
2017-06-22,1.0415,4.375,24,73.7
2017-06-23,1.083375,4.375,23,73.7
2017-06-24,2.083375,8.5,25,74.1
2017-06-25,2.20825,8.75,18,73.7
2017-06-26,1.66675,6.125,21,73.7
2017-06-27,1.04175,4.125,19,74.1
2017-06-28,0.83325,3.375,16,72.1
2017-06-29,1.0418749999999999,4.125,12,71.8
2017-06-30,0.7084999999999999,3.0,11,71.5
2017-07-01,2.54175,11.75,23,70.7
2017-07-02,3.083375,17.375,13,71.2
2017-07-03,1.29175,4.875,0,71.7
2017-07-04,0.8748750000000001,3.625,0,71.8
2017-07-05,0.2915,1.625,7,73.0
2017-07-06,1.41675,5.875,16,75.9
2017-07-07,0.9998750000000001,4.0,26,79.5
2017-07-08,0.49987500000000007,2.5,31,86.6
2017-07-09,3.4582499999999996,24.125,43,90.9
2017-07-10,1.7085,8.25,45,95.1
2017-07-11,1.70825,6.375,38,91.1
2017-07-12,0.8335,3.5,61,90.2
2017-07-13,0.708375,3.125,59,92.3
2017-07-14,0.4165000000000001,2.25,52,93.9
2017-07-15,0.6667500000000001,3.0,33,91.6
2017-07-16,4.333375,43.5,21,86.5
2017-07-17,3.583375,26.5,22,85.6
2017-07-18,1.416625,6.0,0,78.2
2017-07-19,0.666625,3.0,0,73.1
2017-07-20,1.4585000000000001,6.375,0,70.2
2017-07-21,2.583125,12.625,0,69.4
2017-07-22,2.833125,15.125,0,69.5
2017-07-23,2.66675,12.5,0,70.6
2017-07-24,2.375,10.25,0,70.1
2017-07-25,2.2498750000000003,9.125,12,69.8
2017-07-26,1.999875,10.0,12,68.6
2017-07-27,1.25,5.25,0,68.3
2017-07-28,1.66675,6.75,11,69.5
2017-07-29,0.791625,3.375,12,69.9
2017-07-30,0.66675,2.875,15,69.5
2017-07-31,0.541625,2.5,0,72.2
2017-08-01,1.083375,4.375,13,73.5
2017-08-02,1.000125,4.0,13,74.4
2017-08-03,1.875125,10.375,13,75.1
2017-08-04,3.5415,21.875,14,74.1
2017-08-05,2.9585,15.0,13,74.1
2017-08-06,2.5415,12.375,13,73.5
2017-08-07,1.166875,4.5,12,72.7
2017-08-08,1.000125,4.0,13,71.1
2017-08-09,0.8748750000000001,3.5,12,71.5
2017-08-10,1.08325,4.125,14,71.0
2017-08-11,1.666625,6.625,12,69.8
2017-08-12,2.04175,9.125,13,70.3
2017-08-13,1.791625,6.5,12,68.2
2017-08-14,1.08325,4.25,13,73.0
2017-08-15,0.49987500000000007,2.375,22,74.2
2017-08-16,1.374875,5.125,33,77.3
2017-08-17,3.6252500000000003,24.375,45,76.7
2017-08-18,3.2501250000000006,19.5,45,80.0
2017-08-19,4.08325,29.25,50,86.8
2017-08-20,3.2915,20.125,60,86.0
2017-08-21,2.25,9.375,63,87.1
2017-08-22,3.0,17.25,63,90.2
2017-08-23,3.5417500000000004,22.875,69,85.1
2017-08-24,2.0,9.625,54,78.8
2017-08-25,1.04175,4.0,53,80.8
2017-08-26,0.7082499999999999,3.125,48,77.5
2017-08-27,1.916625,8.5,38,78.2
2017-08-28,0.541875,2.5,23,81.6
2017-08-29,1.7915,8.375,40,84.3
2017-08-30,0.791625,3.125,51,86.9
2017-08-31,3.833375,30.25,73,91.9
2017-09-01,3.0,16.0,59,93.4
2017-09-02,3.2502500000000003,20.0,56,100.0
2017-09-03,1.79175,7.0,105,120.2
2017-09-04,2.916875,16.5,112,182.5
2017-09-05,2.416625,11.25,119,120.5
2017-09-06,1.874875,8.5,100,132.9
2017-09-07,3.5836250000000005,36.0,97,128.5
2017-09-08,6.08325,106.125,88,116.8
2017-09-09,0.70825,3.0,62,107.2
2017-09-10,1.0,4.5,40,100.2
2017-09-11,2.5417500000000004,11.125,29,79.9
2017-09-12,2.791625,16.625,11,75.5
2017-09-13,2.333375,14.5,23,75.1
2017-09-14,3.166625,21.5,12,74.2
2017-09-15,4.25,34.5,12,72.8
2017-09-16,3.8748750000000003,28.0,13,72.1
2017-09-17,2.7498749999999994,14.0,14,72.2
2017-09-18,3.4167500000000004,20.25,13,72.2
2017-09-19,1.875,7.25,11,70.6
2017-09-20,2.0,8.5,21,73.9
2017-09-21,1.33325,5.125,22,73.0
2017-09-22,1.2915,5.125,21,77.5
2017-09-23,1.083375,4.375,12,81.2
2017-09-24,1.4585,5.875,23,86.9
2017-09-25,0.9581250000000001,4.125,36,89.9
2017-09-26,0.7498750000000001,3.125,39,90.7
2017-09-27,4.2085,37.25,37,91.0
2017-09-28,4.875125000000001,51.25,42,90.9
2017-09-29,2.5,11.0,42,89.7
2017-09-30,2.8332499999999996,14.125,40,89.4
2017-10-01,2.41675,11.0,35,85.7
2017-10-02,1.2081250000000001,5.375,25,86.0
2017-10-03,1.33325,6.0,24,86.4
2017-10-04,1.1665,4.625,27,86.8
2017-10-05,1.166625,5.75,26,84.7
2017-10-06,1.916625,7.625,23,84.1
2017-10-07,0.7916249999999999,3.375,11,79.6
2017-10-08,0.6248750000000001,2.75,11,76.7
2017-10-09,0.33325000000000005,1.375,0,72.3
2017-10-10,0.4165,1.875,0,70.9
2017-10-11,4.000125000000001,27.625,0,69.6
2017-10-12,3.8748750000000003,26.5,0,70.2
2017-10-13,4.208375,37.25,0,69.7
2017-10-14,4.04175,30.375,11,69.0
2017-10-15,3.5,24.875,0,70.3
2017-10-16,1.958375,8.0,0,70.9
2017-10-17,1.249875,4.75,0,70.3
2017-10-18,1.04175,4.125,0,73.2
2017-10-19,2.625,11.875,0,73.4
2017-10-20,1.708375,7.375,0,75.7
2017-10-21,2.041625,8.125,11,76.5
2017-10-22,1.29175,5.5,11,77.3
2017-10-23,1.04175,4.25,23,78.0
2017-10-24,2.8751249999999997,18.375,23,77.5
2017-10-25,3.291625,19.0,23,78.8
2017-10-26,3.041625,16.875,23,77.3
2017-10-27,1.0415,4.0,23,76.0
2017-10-28,1.25,4.75,24,75.4
2017-10-29,0.5833750000000001,2.625,23,75.3
2017-10-30,0.375,1.75,21,75.6
2017-10-31,0.416625,1.625,11,75.4
2017-11-01,0.583375,2.375,0,72.6
2017-11-02,1.83325,7.5,0,73.6
2017-11-03,1.95825,8.25,0,73.2
2017-11-04,0.791625,3.375,0,72.1
2017-11-05,0.20825000000000002,1.125,0,71.1
2017-11-06,0.125,0.625,0,69.4
2017-11-07,3.8335,34.625,0,68.3
2017-11-08,4.624875,43.5,0,67.6
2017-11-09,3.333375,18.375,0,65.8
2017-11-10,3.41675,19.5,0,68.6
2017-11-11,1.70825,6.875,0,67.3
2017-11-12,1.29175,5.0,0,69.4
2017-11-13,1.4165,5.5,0,72.1
2017-11-14,2.5,11.25,13,74.4
2017-11-15,2.541625,11.125,15,74.2
2017-11-16,2.666625,14.375,16,73.2
2017-11-17,1.125,4.25,25,76.4
2017-11-18,1.6252499999999999,5.875,15,76.1
2017-11-19,1.041625,4.25,0,74.4
2017-11-20,1.2498749999999998,6.125,0,73.6
2017-11-21,3.9167500000000004,27.25,0,73.2
2017-11-22,2.333375,9.75,0,73.4
2017-11-23,2.083375,8.25,0,72.4
2017-11-24,1.874875,9.0,0,74.1
2017-11-25,1.291625,6.0,15,74.3
2017-11-26,0.500125,2.125,17,75.5
2017-11-27,1.166625,4.5,16,73.6
2017-11-28,1.541625,6.625,15,71.9
2017-11-29,1.083375,4.125,13,72.6
2017-11-30,2.208125,10.375,11,71.7
2017-12-01,1.666625,6.875,0,70.2
2017-12-02,0.58325,2.625,0,71.5
2017-12-03,0.16662500000000002,0.875,0,69.0
2017-12-04,1.916625,9.875,0,68.4
2017-12-05,3.958375,27.875,0,67.9
2017-12-06,2.916625,15.0,13,68.3
2017-12-07,2.2915,9.75,11,67.9
2017-12-08,1.25,4.75,0,69.9
2017-12-09,0.75,3.125,0,71.1
2017-12-10,0.5,2.125,11,72.0
2017-12-11,2.2498750000000003,9.5,13,72.3
2017-12-12,2.58325,12.25,13,71.4
2017-12-13,1.458375,5.75,0,72.1
2017-12-14,0.791625,3.625,0,72.1
2017-12-15,0.70825,2.875,0,71.7
2017-12-16,0.625125,2.625,0,71.3
2017-12-17,3.583500000000001,22.75,0,71.0
2017-12-18,2.875,16.5,0,71.6
2017-12-19,1.125,4.5,11,68.8
2017-12-20,1.29175,4.75,16,74.2
2017-12-21,0.458375,2.125,19,76.0
2017-12-22,0.249875,1.25,25,75.3
2017-12-23,1.125125,4.625,26,76.2
2017-12-24,2.458125,11.0,29,76.1
2017-12-25,2.083375,8.875,24,75.7
2017-12-26,2.2501249999999997,10.375,16,71.8
2017-12-27,1.833375,7.375,13,71.0
2017-12-28,1.166625,4.5,0,71.1
2017-12-29,0.875,3.75,0,71.5
2017-12-30,0.70825,3.0,0,70.4
2017-12-31,0.6248750000000001,2.625,13,70.7
2018-01-01,2.2082499999999996,10.375,0,69.1
2018-01-02,1.1251250000000002,4.375,0,69.5
2018-01-03,0.5,2.25,0,70.7
2018-01-04,0.625,2.625,13,69.5
2018-01-05,1.16675,4.5,11,69.3
2018-01-06,0.37487500000000007,1.75,11,69.4
2018-01-07,0.375,1.75,12,69.9
2018-01-08,1.91675,8.75,13,70.3
2018-01-09,2.083375,8.625,16,70.8
2018-01-10,0.83325,3.375,20,70.4
2018-01-11,0.416625,2.0,12,70.8
2018-01-12,0.791625,3.25,0,70.9
2018-01-13,1.45825,5.875,0,70.8
2018-01-14,2.333375,12.75,12,70.5
2018-01-15,2.0001249999999997,8.625,13,70.2
2018-01-16,0.958375,3.875,15,71.1
2018-01-17,0.166625,0.875,16,70.9
2018-01-18,0.208125,1.25,12,71.1
2018-01-19,1.79175,7.375,12,70.8
2018-01-20,1.66675,7.375,0,69.6
2018-01-21,2.04175,8.875,0,68.3
2018-01-22,2.4167500000000004,11.125,0,70.1
2018-01-23,0.9998750000000001,4.0,0,70.5
2018-01-24,1.541625,8.625,0,69.9
2018-01-25,2.20825,9.125,0,70.3
2018-01-26,1.66675,7.125,0,69.8
2018-01-27,1.41675,5.625,0,68.8
2018-01-28,0.833375,3.375,0,68.5
2018-01-29,0.666625,3.0,0,68.2
2018-01-30,0.791625,3.375,11,68.9
2018-01-31,1.416625,5.5,12,69.2
2018-02-01,0.8331250000000001,3.75,0,69.0
2018-02-02,0.708375,3.0,0,68.8
2018-02-03,0.7915000000000001,3.375,0,69.2
2018-02-04,0.70825,3.0,11,73.0
2018-02-05,1.875,7.75,13,74.0
2018-02-06,1.124875,4.375,16,76.9
2018-02-07,0.5,2.125,20,76.6
2018-02-08,0.541625,2.375,22,77.5
2018-02-09,0.916625,3.875,25,78.1
2018-02-10,1.5415,5.875,25,78.2
2018-02-11,0.33325000000000005,1.75,28,78.2
2018-02-12,0.75,3.125,25,78.6
2018-02-13,0.416625,2.125,23,75.9
2018-02-14,0.416625,1.625,20,75.3
2018-02-15,2.083375,11.25,16,72.5
2018-02-16,1.7915,6.875,12,71.5
2018-02-17,2.375,11.375,0,69.0
2018-02-18,2.7082499999999996,13.125,0,70.3
2018-02-19,2.9167500000000004,15.875,0,69.1
2018-02-20,0.7498750000000001,3.375,0,67.8
2018-02-21,0.541625,2.375,0,67.6
2018-02-22,2.16675,10.125,0,68.4
2018-02-23,2.75,14.625,0,67.6
2018-02-24,1.749875,8.375,0,68.2
2018-02-25,0.833375,3.25,0,67.2
2018-02-26,1.583375,6.375,16,69.8
2018-02-27,2.7498749999999994,18.25,15,67.9
2018-02-28,1.541625,5.875,12,68.8
2018-03-01,1.375125,5.625,12,67.2
2018-03-02,0.70825,3.5,11,67.8
2018-03-03,1.375,5.375,0,67.8
2018-03-04,1.375125,5.5,0,67.5
2018-03-05,1.0831250000000001,4.125,0,67.6
2018-03-06,1.041875,4.125,0,67.6
2018-03-07,0.625,2.875,0,67.8
2018-03-08,0.791625,3.25,0,66.6
2018-03-09,2.0,10.375,0,67.5
2018-03-10,2.375,11.625,0,67.7
2018-03-11,1.0415,4.25,0,67.8
2018-03-12,0.416625,1.875,0,68.1
2018-03-13,0.583375,2.5,0,68.6
2018-03-14,1.75,9.625,0,67.7
2018-03-15,2.833375,14.75,0,69.0
2018-03-16,3.25,18.375,0,68.6
2018-03-17,2.666625,13.5,14,69.7
2018-03-18,3.0,22.5,14,69.1
2018-03-19,2.625,13.75,0,70.3
2018-03-20,1.4581250000000001,6.625,0,68.8
2018-03-21,0.916625,3.625,0,69.3
2018-03-22,1.458375,6.375,0,68.5
2018-03-23,2.7917500000000004,14.875,0,68.1
2018-03-24,2.0,7.5,0,67.6
2018-03-25,3.041625,16.0,0,68.3
2018-03-26,2.375,10.125,0,67.8
2018-03-27,1.791625,7.5,0,68.3
2018-03-28,0.33325000000000005,1.75,0,68.6
2018-03-29,0.8335,3.25,0,69.0
2018-03-30,1.083375,4.375,12,68.8
2018-03-31,1.41675,5.625,13,69.0
2018-04-01,1.124875,4.375,11,69.0
2018-04-02,1.166625,4.5,0,68.4
2018-04-03,0.58325,2.25,0,67.8
2018-04-04,1.04175,3.875,0,68.5
2018-04-05,1.833375,8.125,0,66.4
2018-04-06,0.79175,3.375,0,67.3
2018-04-07,0.916625,3.75,0,66.8
2018-04-08,1.166625,4.625,0,67.9
2018-04-09,2.208125,10.625,0,68.7
2018-04-10,3.125,17.125,12,68.5
2018-04-11,2.166625,11.625,0,68.3
2018-04-12,2.0,8.125,13,70.0
2018-04-13,1.91675,8.5,16,69.7
2018-04-14,1.33325,4.875,11,69.5
2018-04-15,1.29175,5.0,13,70.6
2018-04-16,0.45825000000000005,2.125,12,69.2
2018-04-17,0.5835,2.625,11,69.3
2018-04-18,1.2918749999999999,4.875,0,70.8
2018-04-19,0.333375,1.5,13,70.8
2018-04-20,4.624874999999999,43.25,16,73.0
2018-04-21,2.541625,11.625,27,76.8
2018-04-22,1.208375,4.625,22,75.7
2018-04-23,1.41675,6.125,23,73.9
2018-04-24,0.9582499999999999,3.75,21,72.9
2018-04-25,0.916625,3.5,18,70.8
2018-04-26,0.91675,3.75,15,69.4
2018-04-27,1.208375,4.75,14,68.7
2018-04-28,0.7083750000000001,3.0,0,70.2
2018-04-29,0.70825,3.0,0,71.1
2018-04-30,1.25,4.75,0,70.2
2018-05-01,0.4165,2.125,0,68.4
2018-05-02,0.958375,3.75,0,67.1
2018-05-03,0.6248750000000001,2.875,0,66.5
2018-05-04,0.875,3.625,13,67.8
2018-05-05,2.8751249999999997,23.125,14,67.6
2018-05-06,3.7082499999999996,26.5,15,67.2
2018-05-07,3.041625,16.25,14,69.6
2018-05-08,2.8335,13.875,20,69.6
2018-05-09,2.791625,14.0,23,69.6
2018-05-10,2.4167500000000004,11.125,11,69.6
2018-05-11,2.833375,14.375,11,70.3
2018-05-12,1.750125,7.875,13,69.8
2018-05-13,1.916625,7.125,12,70.9
2018-05-14,0.9584999999999999,3.875,0,70.3
2018-05-15,0.625,2.75,0,70.3
