Date,kp,ap,sn,f107
2001-09-10,0.791625,3.375,237,244.5
2001-09-11,1.916625,9.0,199,249.7
2001-09-12,2.6251249999999997,12.125,235,235.1
2001-09-13,2.8333749999999993,17.75,237,239.7
2001-09-14,1.9581250000000001,8.75,234,236.6
2001-09-15,3.416875,20.125,205,219.3
2001-09-16,1.875,7.625,191,207.1
2001-09-17,1.54175,6.0,177,199.1
2001-09-18,2.041875,10.625,215,203.8
2001-09-19,1.958375,8.75,226,198.8
2001-09-20,1.16675,4.5,289,226.8
2001-09-21,0.958375,4.0,273,238.6
2001-09-22,1.9165,8.5,259,255.2
2001-09-23,4.208375,41.0,294,258.5
2001-09-24,1.9168749999999999,8.5,316,279.3
2001-09-25,2.583375,32.75,305,275.1
2001-09-26,3.375125,26.0,277,282.6
2001-09-27,2.3332499999999996,11.125,278,269.5
2001-09-28,2.875,14.0,269,284.5
2001-09-29,3.875,28.0,251,239.5
2001-09-30,3.625,28.75,261,235.8
2001-10-01,4.833375,48.0,260,216.5
2001-10-02,4.958375,52.375,223,200.9
2001-10-03,5.41675,69.375,209,191.7
2001-10-04,3.083375,17.25,204,186.5
2001-10-05,1.70825,7.5,176,176.9
2001-10-06,1.75,7.0,161,180.4
2001-10-07,0.75,3.125,159,172.7
2001-10-08,2.958375,16.125,119,171.2
2001-10-09,3.041625,17.875,122,176.4
2001-10-10,1.875,6.875,151,178.7
2001-10-11,3.0,20.625,175,174.8
2001-10-12,4.083375,33.625,196,179.2
2001-10-13,2.375,10.75,167,179.5
2001-10-14,2.66675,13.125,178,191.9
2001-10-15,2.16675,9.5,190,192.9
2001-10-16,1.91675,7.375,187,207.2
2001-10-17,1.041625,4.25,195,217.4
2001-10-18,0.75,3.125,203,228.7
2001-10-19,1.91675,8.625,221,247.6
2001-10-20,2.4582499999999996,11.125,247,244.7
2001-10-21,4.0,57.375,238,224.1
2001-10-22,6.083375,96.375,209,232.7
2001-10-23,2.5832499999999996,17.125,221,226.4
2001-10-24,0.33325000000000005,1.75,209,238.7
2001-10-25,1.666625,6.75,233,238.9
2001-10-26,1.16675,4.5,238,236.5
2001-10-27,1.375125,5.625,221,246.5
2001-10-28,4.500125,43.625,215,227.2
2001-10-29,2.9167500000000004,14.25,186,215.8
2001-10-30,1.749875,7.125,159,226.0
2001-10-31,2.1665,12.5,144,221.1
2001-11-01,3.3751249999999997,24.125,159,235.6
2001-11-02,1.16675,5.375,166,213.5
2001-11-03,0.33325000000000005,1.75,166,216.0
2001-11-04,1.291625,5.25,184,227.3
2001-11-05,2.791625,21.0,216,234.6
2001-11-06,6.75,141.875,232,237.4
2001-11-07,2.9167500000000004,18.625,204,268.8
2001-11-08,1.541625,5.75,252,247.8
2001-11-09,1.25,4.75,247,270.8
2001-11-10,1.625,6.75,247,245.9
2001-11-11,1.33325,5.25,240,234.0
2001-11-12,0.5415,2.25,201,227.3
2001-11-13,1.000125,4.0,196,231.6
2001-11-14,0.66675,3.0,196,217.2
2001-11-15,1.541625,8.875,194,207.0
2001-11-16,1.874875,7.125,149,202.1
2001-11-17,2.75,13.125,141,198.5
2001-11-18,2.416625,10.5,153,188.2
2001-11-19,3.3748750000000003,19.5,134,191.3
2001-11-20,1.499875,8.375,144,185.0
2001-11-21,1.041625,4.125,133,184.2
2001-11-22,2.208375,9.0,144,282.5
2001-11-23,2.75,12.75,133,177.3
2001-11-24,5.8332500000000005,103.625,111,173.0
2001-11-25,1.9585,8.25,121,170.0
2001-11-26,1.0835,4.5,139,174.8
2001-11-27,0.458375,2.125,126,190.4
2001-11-28,0.541625,2.375,177,198.5
2001-11-29,0.6665,2.875,191,216.4
2001-11-30,0.49987499999999996,2.375,201,225.8
2001-12-01,1.62525,6.625,215,221.3
2001-12-02,1.20825,4.5,241,245.0
2001-12-03,1.874875,8.5,242,235.0
2001-12-04,2.375,10.25,234,233.3
2001-12-05,2.375,10.75,255,237.0
2001-12-06,2.54175,11.375,229,246.7
2001-12-07,1.625,6.5,223,225.9
2001-12-08,1.54175,6.5,226,220.5
2001-12-09,0.625,2.625,228,224.2
2001-12-10,0.833375,3.5,186,219.0
2001-12-11,1.041875,4.125,171,220.6
2001-12-12,2.583125,11.375,189,236.7
2001-12-13,0.875,3.375,192,220.2
2001-12-14,1.16675,4.25,163,245.8
2001-12-15,2.20825,9.25,174,217.8
2001-12-16,2.33325,10.375,194,209.1
2001-12-17,3.000125,15.625,192,205.5
2001-12-18,2.16675,9.25,186,211.8
2001-12-19,2.041625,8.375,160,208.2
2001-12-20,1.166625,4.375,163,221.1
2001-12-21,2.625,13.75,194,234.3
2001-12-22,2.0,8.5,218,242.8
2001-12-23,1.75,6.625,215,254.6
2001-12-24,3.5832500000000005,23.375,253,274.5
2001-12-25,2.1251249999999997,8.875,231,258.8
2001-12-26,1.5,5.875,270,267.8
2001-12-27,1.708375,6.625,265,274.6
2001-12-28,1.208375,4.5,252,655.6
2001-12-29,2.5,11.375,221,264.4
2001-12-30,3.3332500000000005,20.75,216,246.6
2001-12-31,2.7498750000000003,14.625,218,245.6
2002-01-01,1.916625,7.75,220,232.2
2002-01-02,1.91675,7.625,218,231.1
2002-01-03,0.500125,2.25,220,220.3
2002-01-04,0.6668749999999999,3.0,230,218.2
2002-01-05,0.49975000000000014,2.375,191,212.2
2002-01-06,0.499875,2.125,159,196.6
2002-01-07,1.70825,6.875,146,188.6
2002-01-08,2.16675,10.625,162,199.2
2002-01-09,0.583375,2.375,196,228.5
2002-01-10,2.9998750000000003,18.625,186,224.6
2002-01-11,3.916499999999999,27.125,209,228.9
2002-01-12,3.1251249999999997,17.25,209,233.3
2002-01-13,2.7498750000000003,12.875,201,240.7
2002-01-14,2.0,7.625,197,229.0
2002-01-15,1.83325,6.625,168,218.3
2002-01-16,0.8751249999999999,3.5,141,216.1
2002-01-17,2.1248750000000003,8.5,120,211.8
2002-01-18,1.20825,5.125,139,210.5
2002-01-19,2.5417500000000004,14.25,160,213.7
2002-01-20,2.2501249999999997,9.75,176,222.2
2002-01-21,2.54175,11.375,191,224.5
2002-01-22,1.583375,5.75,194,228.7
2002-01-23,2.083375,8.375,227,226.5
2002-01-24,0.8748750000000001,4.125,186,230.8
2002-01-25,2.0835,10.375,157,234.8
2002-01-26,1.95825,7.625,172,256.5
2002-01-27,1.958375,7.625,191,248.0
2002-01-28,1.875,7.25,196,259.8
2002-01-29,1.125125,4.375,188,261.0
2002-01-30,0.583375,2.625,193,256.3
2002-01-31,1.33325,6.375,181,242.6
2002-02-01,2.7082499999999996,14.0,179,245.6
2002-02-02,3.2082499999999996,19.125,214,240.6
2002-02-03,1.125,4.375,252,232.9
2002-02-04,1.416625,5.625,243,234.6
2002-02-05,3.4582500000000005,22.625,239,220.6
2002-02-06,3.5417499999999995,21.75,198,202.5
2002-02-07,2.916625,14.875,165,191.7
2002-02-08,2.541625,11.375,165,191.5
2002-02-09,2.458375,11.25,174,199.4
2002-02-10,2.083375,9.0,166,216.5
2002-02-11,2.8332500000000005,13.5,173,201.7
2002-02-12,2.0413750000000004,9.125,174,208.3
2002-02-13,2.4582499999999996,11.875,165,203.5
2002-02-14,0.583375,2.625,146,196.1
2002-02-15,0.833375,3.375,163,195.0
2002-02-16,1.20825,4.75,125,193.5
2002-02-17,2.45825,11.625,144,196.6
2002-02-18,2.2501249999999997,10.625,127,192.8
2002-02-19,1.41675,5.875,124,189.4
2002-02-20,1.9585,7.75,151,193.4
2002-02-21,2.0,7.75,128,201.1
2002-02-22,1.833375,7.75,133,191.9
2002-02-23,1.0,4.0,149,188.2
2002-02-24,1.416625,5.25,157,192.8
2002-02-25,1.666625,6.125,192,210.6
2002-02-26,2.0001249999999997,7.5,195,207.5
2002-02-27,1.375125,5.5,170,198.6
2002-02-28,3.5,25.375,154,204.2
2002-03-01,1.79175,10.25,163,187.7
2002-03-02,1.4581250000000001,5.5,117,191.0
2002-03-03,2.416625,11.0,167,182.7
2002-03-04,2.3751249999999997,10.125,170,174.9
2002-03-05,3.4998750000000003,21.125,158,172.2
2002-03-06,3.166625,17.25,167,177.8
2002-03-07,2.125,9.125,139,179.7
2002-03-08,1.0415,4.25,118,176.8
2002-03-09,1.16675,4.75,111,207.7
2002-03-10,1.7915,8.625,117,179.3
2002-03-11,2.2083749999999998,9.75,154,182.3
2002-03-12,2.5,10.875,135,178.4
2002-03-13,1.25,4.75,138,184.3
2002-03-14,0.58325,2.75,130,180.7
2002-03-15,1.124875,4.75,150,175.9
2002-03-16,0.791625,3.25,141,184.6
2002-03-17,0.375,1.75,132,184.4
2002-03-18,2.375,14.25,138,178.1
2002-03-19,2.6666250000000002,18.75,114,174.8
2002-03-20,1.6665,9.25,127,187.8
2002-03-21,1.791625,6.875,142,174.1
2002-03-22,1.458375,6.375,139,171.6
2002-03-23,2.29175,13.375,158,170.4
2002-03-24,4.666625,44.75,166,175.3
2002-03-25,1.708375,6.875,163,170.0
2002-03-26,2.541625,11.375,151,165.7
2002-03-27,0.8751249999999999,3.625,172,169.1
2002-03-28,0.54175,2.5,160,176.2
2002-03-29,0.9998750000000001,4.625,170,181.3
2002-03-30,3.3748750000000003,19.875,166,188.7
2002-03-31,3.416625,20.0,187,204.4
2002-04-01,3.2082499999999996,18.375,180,207.0
2002-04-02,2.5832499999999996,14.0,201,206.0
2002-04-03,2.791625,14.0,195,209.4
2002-04-04,1.3752499999999999,5.125,197,216.2
2002-04-05,0.7497500000000001,3.25,197,217.4
2002-04-06,0.95825,3.875,211,206.3
2002-04-07,1.75,7.125,214,207.9
2002-04-08,0.41675000000000006,2.0,208,206.2
2002-04-09,0.708375,3.125,229,205.0
2002-04-10,1.33325,5.375,220,194.3
2002-04-11,2.9163749999999995,15.25,235,197.4
2002-04-12,3.0001249999999997,15.75,251,211.9
2002-04-13,3.2082499999999996,17.0,223,226.0
2002-04-14,2.2914999999999996,13.125,232,210.3
2002-04-15,1.45825,5.5,214,203.3
2002-04-16,1.625125,6.625,175,195.7
2002-04-17,4.75,62.0,146,193.5
2002-04-18,5.2917499999999995,63.375,164,188.2
2002-04-19,5.25,62.125,161,179.7
2002-04-20,5.333375,70.5,158,177.3
2002-04-21,1.375,5.375,147,173.4
2002-04-22,2.29175,10.75,144,169.9
2002-04-23,3.541499999999999,27.25,177,175.3
2002-04-24,1.83325,7.375,232,176.9
2002-04-25,0.66675,2.75,228,167.3
2002-04-26,0.708125,3.125,156,162.6
2002-04-27,2.2498750000000003,10.375,136,156.9
2002-04-28,3.3332499999999996,19.75,110,147.1
2002-04-29,2.125,8.875,135,153.0
2002-04-30,1.75,6.625,132,153.4
2002-05-01,0.875,3.625,158,162.4
2002-05-02,1.25,5.0,177,169.0
2002-05-03,1.291625,4.875,231,179.1
2002-05-04,1.1668749999999999,4.5,258,189.5
2002-05-05,0.70825,3.125,267,180.0
2002-05-06,1.75,7.625,231,190.8
2002-05-07,1.95825,8.125,244,186.8
2002-05-08,1.958375,8.0,220,186.6
2002-05-09,1.458375,5.875,196,190.0
2002-05-10,2.875,14.875,207,191.0
2002-05-11,4.0417499999999995,48.875,214,188.0
2002-05-12,2.8333749999999993,15.0,202,183.3
2002-05-13,1.791625,8.125,161,172.0
2002-05-14,4.0835,29.25,118,160.7
2002-05-15,2.541625,11.5,115,159.2
2002-05-16,1.833375,6.625,130,158.4
2002-05-17,1.2915,5.0,134,157.1
2002-05-18,2.0415,14.25,144,163.0
2002-05-19,1.791625,10.75,144,170.9
2002-05-20,2.291625,10.125,166,171.3
2002-05-21,2.0,10.0,188,185.9
2002-05-22,1.958375,7.5,213,181.1
2002-05-23,4.7917499999999995,77.875,211,180.3
2002-05-24,0.37487499999999996,2.0,199,189.1
2002-05-25,0.9165,3.75,197,182.6
2002-05-26,1.6665,6.75,188,183.1
2002-05-27,3.458375,21.875,191,186.7
2002-05-28,2.2498750000000003,9.0,185,186.4
2002-05-29,1.625125,6.875,177,184.8
2002-05-30,1.541625,5.625,160,180.1
2002-05-31,0.7501249999999999,3.25,186,181.9
2002-06-01,0.83325,3.5,181,178.8
2002-06-02,3.041625,16.0,188,174.9
2002-06-03,2.166625,9.625,194,170.4
2002-06-04,2.708375,13.25,219,169.8
2002-06-05,1.5415,6.375,184,159.0
2002-06-06,1.124875,4.375,197,154.5
2002-06-07,1.249875,4.875,197,158.3
2002-06-08,2.4585,13.875,185,155.2
2002-06-09,2.0835,8.375,165,157.1
2002-06-10,2.7917500000000004,13.75,128,151.6
2002-06-11,2.08325,7.75,99,147.8
2002-06-12,1.625125,6.25,109,141.7
2002-06-13,1.83325,7.125,80,133.4
2002-06-14,1.0001250000000002,4.0,107,131.4
2002-06-15,0.9167500000000001,3.875,102,135.3
2002-06-16,1.875125,7.375,117,136.7
2002-06-17,1.125,4.5,88,142.9
2002-06-18,2.083375,10.125,127,142.9
2002-06-19,2.5,11.375,115,145.8
2002-06-20,1.375125,5.125,108,145.1
2002-06-21,1.7915,6.75,83,139.6
2002-06-22,1.458375,5.75,83,142.0
2002-06-23,2.20825,9.125,95,142.8
2002-06-24,1.375,5.125,108,150.3
2002-06-25,1.875,7.875,111,144.7
2002-06-26,1.291625,5.375,108,143.8
2002-06-27,0.458125,2.25,96,138.6
2002-06-28,0.49987500000000007,2.5,88,137.3
2002-06-29,1.2915,5.125,96,142.7
2002-06-30,2.666625,12.0,105,146.5
2002-07-01,2.708375,13.5,94,147.4
2002-07-02,1.166625,4.625,99,148.5
2002-07-03,0.916875,3.75,129,172.5
2002-07-04,1.041625,4.75,133,146.3
2002-07-05,2.4998750000000003,11.75,142,138.8
2002-07-06,3.6248750000000003,22.125,121,133.5
2002-07-07,1.9165,7.875,107,136.9
2002-07-08,1.875,8.375,102,130.9
2002-07-09,2.708375,12.375,103,136.3
2002-07-10,1.875,6.875,94,128.8
2002-07-11,1.333375,5.375,99,136.4
2002-07-12,3.16675,18.625,84,133.2
2002-07-13,1.583375,5.75,116,134.9
2002-07-14,0.5,2.5,126,143.8
2002-07-15,1.041625,4.125,155,323.6
2002-07-16,2.458375,12.0,160,171.5
2002-07-17,3.25,19.625,147,180.0
2002-07-18,1.16675,4.875,149,180.7
2002-07-19,1.95825,10.375,134,182.3
2002-07-20,3.041625,17.5,124,184.8
2002-07-21,3.166625,20.0,124,182.8
2002-07-22,3.041625,15.875,147,189.7
2002-07-23,3.0417500000000004,17.0,196,198.3
2002-07-24,1.79175,6.75,209,208.4
2002-07-25,2.6251249999999997,12.125,215,217.7
2002-07-26,2.66675,12.25,265,241.5
2002-07-27,3.2082499999999996,17.375,294,230.8
2002-07-28,2.41675,10.625,310,238.8
2002-07-29,2.166625,10.5,293,234.0
2002-07-30,1.58325,6.5,281,227.2
2002-07-31,1.708375,6.875,239,208.5
2002-08-01,3.541625,25.375,207,192.6
2002-08-02,4.458375,42.375,199,180.3
2002-08-03,2.7501249999999997,14.25,183,167.8
2002-08-04,2.4582500000000005,12.875,143,150.9
2002-08-05,1.166625,4.5,127,141.9
2002-08-06,0.916625,3.75,131,144.6
2002-08-07,1.125,4.375,133,136.2
2002-08-08,1.541625,6.375,115,134.6
2002-08-09,2.583375,13.5,110,140.1
2002-08-10,2.8335,15.375,110,148.4
2002-08-11,2.5,13.375,149,172.3
2002-08-12,2.5835,11.75,177,183.9
2002-08-13,2.0,8.25,202,191.8
2002-08-14,2.541875,12.125,267,208.1
2002-08-15,3.2498750000000003,22.125,279,210.3
2002-08-16,2.291625,11.125,263,213.8
2002-08-17,1.95825,8.375,281,226.7
2002-08-18,2.8748750000000003,20.625,270,241.0
2002-08-19,4.041625,29.625,248,237.0
2002-08-20,3.416625,30.125,211,227.5
2002-08-21,3.9582500000000005,31.5,192,219.9
2002-08-22,1.79175,7.75,172,220.1
2002-08-23,1.66675,6.75,186,224.5
2002-08-24,1.083375,4.25,149,195.6
2002-08-25,1.29175,5.0,148,178.6
2002-08-26,2.958375,16.5,119,168.6
2002-08-27,2.7501249999999997,13.0,121,161.4
2002-08-28,1.83325,6.75,122,163.2
2002-08-29,1.875,8.5,124,169.3
2002-08-30,1.91675,8.25,146,171.9
2002-08-31,1.791625,7.375,160,180.3
2002-09-01,2.333375,11.125,206,180.5
2002-09-02,1.833375,8.125,233,173.8
2002-09-03,1.5,6.875,252,171.4
2002-09-04,4.583375000000001,41.875,247,171.3
2002-09-05,1.833375,7.375,226,175.2
2002-09-06,1.83325,7.0,202,178.1
2002-09-07,4.208375,56.875,206,182.8
2002-09-08,3.4167500000000004,36.5,213,191.6
2002-09-09,1.79175,9.0,199,206.0
2002-09-10,3.5417500000000004,23.625,202,220.5
2002-09-11,3.708375,26.0,187,216.1
2002-09-12,2.875,14.0,187,212.4
2002-09-13,2.3332499999999996,10.75,187,206.1
2002-09-14,1.916625,8.0,149,206.9
2002-09-15,1.625,6.0,166,187.8
2002-09-16,1.374875,5.75,170,182.6
2002-09-17,2.3751249999999997,10.875,199,194.0
2002-09-18,2.8751249999999997,14.25,207,176.8
2002-09-19,2.79175,15.25,192,165.3
2002-09-20,1.0,4.0,195,164.4
2002-09-21,1.54175,6.125,182,158.6
2002-09-22,1.708375,6.5,185,160.0
2002-09-23,0.41674999999999995,1.875,192,153.8
2002-09-24,0.583125,2.5,177,157.9
2002-09-25,0.499875,2.125,190,153.4
2002-09-26,1.3335,5.375,154,149.9
2002-09-27,1.458375,6.0,154,151.6
2002-09-28,1.20825,4.625,137,148.6
2002-09-29,0.875,3.625,130,138.1
2002-09-30,3.833375,28.25,110,139.7
2002-10-01,5.00025,67.375,90,139.8
2002-10-02,4.416625,53.0,109,135.8
2002-10-03,4.500125,45.0,104,145.9
2002-10-04,5.25,64.375,93,157.5
2002-10-05,3.8748749999999994,27.75,118,155.1
2002-10-06,2.79175,15.125,126,161.7
2002-10-07,4.875125000000001,48.0,123,163.8
2002-10-08,4.124874999999999,33.0,157,165.4
2002-10-09,3.291625,19.75,164,167.2
2002-10-10,2.916625,15.875,200,171.9
2002-10-11,1.66675,6.0,188,179.4
2002-10-12,1.54175,5.75,189,180.4
2002-10-13,1.375125,5.125,185,179.2
2002-10-14,3.5835,22.75,177,181.2
2002-10-15,3.2085,17.75,180,176.8
2002-10-16,2.91675,18.5,199,182.5
2002-10-17,2.6667500000000004,12.625,171,178.9
2002-10-18,2.8332500000000005,13.625,183,172.6
2002-10-19,2.7917500000000004,13.625,186,179.5
2002-10-20,2.3751249999999997,10.5,189,180.3
2002-10-21,2.0835,8.0,144,182.5
2002-10-22,2.2085,10.0,136,169.4
2002-10-23,2.33325,11.0,119,163.6
2002-10-24,5.458375,63.375,113,160.3
2002-10-25,4.45825,39.0,119,172.9
2002-10-26,3.958375,27.0,126,158.0
2002-10-27,3.7501249999999997,25.0,130,157.1
2002-10-28,3.291625,18.875,135,158.3
2002-10-29,2.875125,14.375,177,161.6
2002-10-30,2.875,16.0,186,167.7
2002-10-31,3.3748750000000003,19.625,171,170.2
2002-11-01,1.83325,6.75,191,162.2
2002-11-02,3.958375,27.875,177,164.6
2002-11-03,4.41675,35.125,190,169.2
2002-11-04,3.6667500000000004,23.375,165,177.4
2002-11-05,3.708375,23.5,188,183.1
2002-11-06,3.583125,21.375,211,184.5
2002-11-07,2.708375,12.875,223,189.8
2002-11-08,1.20825,4.625,188,189.0
2002-11-09,1.291875,5.75,199,190.6
2002-11-10,2.833375,17.125,194,191.4
2002-11-11,2.541625,11.875,176,184.7
2002-11-12,3.0,16.625,154,178.2
2002-11-13,2.625125,13.0,145,182.4
2002-11-14,2.083375,8.25,160,184.1
2002-11-15,2.625,11.75,157,197.5
2002-11-16,1.541625,7.125,137,199.2
2002-11-17,1.583375,7.125,140,184.7
2002-11-18,2.291625,9.875,128,178.9
2002-11-19,2.83325,14.5,114,168.2
2002-11-20,3.20825,25.375,145,159.1
2002-11-21,4.95825,49.625,126,150.9
2002-11-22,3.8335,25.5,122,149.1
2002-11-23,3.083375,16.875,119,147.5
2002-11-24,3.0,15.125,103,146.2
2002-11-25,3.0,15.25,86,136.8
2002-11-26,2.33325,12.875,76,142.3
2002-11-27,3.458375,23.625,105,142.6
2002-11-28,2.6667499999999995,12.5,108,139.7
2002-11-29,2.8332499999999996,13.625,94,141.3
2002-11-30,3.083375,16.0,94,146.2
2002-12-01,3.291625,18.0,121,149.6
2002-12-02,2.7501249999999997,12.875,110,146.1
2002-12-03,2.4585,10.75,107,145.9
2002-12-04,2.5835,12.125,134,148.7
2002-12-05,2.16675,8.625,137,148.7
2002-12-06,2.166625,9.125,137,148.2
2002-12-07,3.291625,17.875,132,151.1
2002-12-08,2.541625,12.125,164,154.4
2002-12-09,1.333375,5.625,179,156.3
2002-12-10,1.249875,4.875,157,161.4
2002-12-11,1.125,4.375,124,152.3
2002-12-12,1.2081250000000001,4.625,109,153.1
2002-12-13,1.166625,4.5,126,166.9
2002-12-14,2.7082499999999996,13.25,208,185.9
2002-12-15,1.95825,7.875,199,203.0
2002-12-16,1.375125,5.125,216,202.9
2002-12-17,0.666625,2.875,234,212.5
2002-12-18,0.6667500000000001,3.0,224,196.9
2002-12-19,3.75,25.375,224,192.9
2002-12-20,3.4165,21.0,208,196.6
2002-12-21,3.0001249999999997,21.25,187,183.9
2002-12-22,2.2915,10.25,174,172.0
2002-12-23,3.70825,23.5,126,158.9
2002-12-24,3.2501249999999997,20.125,95,147.3
2002-12-25,2.625,12.125,59,131.9
2002-12-26,2.7917500000000004,15.375,54,127.4
2002-12-27,4.416625,36.75,49,116.5
2002-12-28,3.3332499999999996,19.125,45,116.9
2002-12-29,2.708375,12.625,52,114.8
2002-12-30,2.5,11.0,49,113.8
2002-12-31,1.666625,7.0,55,115.1
2003-01-01,1.83325,7.125,52,115.0
2003-01-02,1.5835,5.875,45,118.3
2003-01-03,2.8751249999999997,18.375,110,137.6
2003-01-04,2.9582500000000005,16.5,109,143.0
2003-01-05,1.875125,7.0,114,148.1
2003-01-06,1.0,4.125,144,162.1
2003-01-07,1.54175,6.0,151,163.2
2003-01-08,1.000125,4.0,181,173.7
2003-01-09,0.666625,2.625,182,182.9
2003-01-10,2.541625,12.0,196,184.7
2003-01-11,1.958375,9.625,196,188.8
2003-01-12,2.08325,8.0,174,173.4
2003-01-13,1.66675,7.0,157,171.8
2003-01-14,2.08325,9.0,157,164.0
2003-01-15,1.708375,6.625,141,149.9
2003-01-16,1.25,4.875,141,144.6
2003-01-17,1.708375,6.625,136,141.7
2003-01-18,2.6251249999999997,11.875,129,137.4
2003-01-19,3.2498750000000003,17.875,146,130.2
2003-01-20,3.1667500000000004,18.75,156,138.0
2003-01-21,3.333375,18.375,114,133.6
2003-01-22,3.25,19.25,144,129.5
2003-01-23,3.1665,20.25,117,135.9
2003-01-24,3.208375,17.625,127,129.8
2003-01-25,3.833375,28.25,99,128.9
2003-01-26,3.375,19.75,121,125.0
2003-01-27,2.0001249999999997,10.25,142,121.3
2003-01-28,2.541625,12.75,142,125.6
2003-01-29,2.875,16.125,141,124.4
2003-01-30,3.6667500000000004,25.375,104,121.2
2003-01-31,3.0417500000000004,17.375,69,120.4
2003-02-01,2.41675,14.5,66,125.8
2003-02-02,5.16675,52.5,71,126.7
2003-02-03,3.5417500000000004,22.375,59,132.5
2003-02-04,4.000125000000001,31.125,58,134.8
2003-02-05,2.8335,14.25,82,140.1
2003-02-06,2.875,14.5,112,149.5
2003-02-07,2.7497499999999997,12.75,135,147.3
2003-02-08,3.083375,15.875,143,139.2
2003-02-09,3.333125,19.0,153,141.4
2003-02-10,2.916625,16.0,120,136.2
2003-02-11,2.166625,10.25,120,134.9
2003-02-12,2.6248750000000003,12.75,117,131.6
2003-02-13,1.54175,6.875,97,130.6
2003-02-14,3.375,19.5,74,131.4
2003-02-15,3.583375,22.625,51,123.6
2003-02-16,3.20825,17.25,33,118.5
2003-02-17,2.625,12.0,16,112.1
2003-02-18,3.333125,21.25,33,109.9
2003-02-19,2.70825,13.0,54,116.3
2003-02-20,3.20825,17.375,72,118.3
2003-02-21,2.75,13.625,76,119.6
2003-02-22,2.5,11.25,56,106.6
2003-02-23,2.4998750000000003,10.75,46,104.0
2003-02-24,1.541875,5.625,46,102.0
2003-02-25,1.2085,4.625,53,101.6
2003-02-26,2.791625,15.0,49,109.4
2003-02-27,4.08325,29.5,71,117.6
2003-02-28,3.083375,17.5,56,124.9
2003-03-01,2.833375,14.625,79,138.1
2003-03-02,2.54175,11.25,97,147.3
2003-03-03,3.2915,23.875,94,149.1
2003-03-04,4.333374999999999,33.625,132,146.0
2003-03-05,3.3332499999999996,18.75,107,148.5
2003-03-06,3.9583749999999993,26.75,104,150.3
2003-03-07,2.9165,15.25,130,149.9
2003-03-08,1.9997500000000001,8.5,109,148.3
2003-03-09,2.416625,11.25,147,152.7
2003-03-10,3.0001249999999997,15.875,117,143.7
2003-03-11,2.5,11.875,114,141.5
2003-03-12,2.041625,8.125,92,138.0
2003-03-13,2.625125,13.5,74,134.2
2003-03-14,3.458375,22.75,96,138.9
2003-03-15,3.875,26.125,104,130.7
2003-03-16,3.9582500000000005,31.125,102,128.6
2003-03-17,4.625125000000001,41.75,68,164.1
2003-03-18,3.8335,28.125,71,118.4
2003-03-19,2.6248750000000003,12.5,64,108.2
2003-03-20,3.583375,24.75,48,97.4
2003-03-21,4.0,30.125,38,91.0
2003-03-22,2.958375,16.125,13,89.0
2003-03-23,3.5001249999999997,22.0,45,93.0
2003-03-24,1.541625,6.25,54,97.8
2003-03-25,0.7916249999999999,3.25,86,108.8
2003-03-26,1.791625,7.5,115,127.2
2003-03-27,3.7917499999999995,25.25,134,141.1
2003-03-28,3.75,27.25,150,146.9
2003-03-29,4.416625,36.875,185,155.1
2003-03-30,4.54175,39.125,185,154.5
2003-03-31,4.416625,42.625,168,160.1
2003-04-01,3.125,18.0,152,153.0
2003-04-02,3.75,24.5,168,157.5
2003-04-03,3.1248749999999994,16.875,147,155.7
2003-04-04,4.041625,28.5,117,165.5
2003-04-05,3.958375,28.5,98,137.4
2003-04-06,2.125125,9.0,85,125.9
2003-04-07,1.250125,5.125,78,115.6
2003-04-08,3.5,22.5,55,112.3
2003-04-09,3.4998749999999994,22.125,69,109.4
2003-04-10,3.666625,22.875,62,103.7
2003-04-11,2.791625,14.125,41,102.6
2003-04-12,2.0415,8.75,60,102.1
2003-04-13,2.083125,9.125,62,102.4
2003-04-14,3.0,17.125,57,102.0
2003-04-15,3.0835,17.25,47,100.5
2003-04-16,4.25,33.0,26,98.5
2003-04-17,3.8751250000000006,28.25,31,101.0
2003-04-18,3.458125,21.125,44,107.8
2003-04-19,2.25,9.25,55,112.1
2003-04-20,2.7917500000000004,14.125,73,118.5
2003-04-21,3.583375,21.75,95,125.8
2003-04-22,3.6667500000000004,22.75,122,132.4
2003-04-23,3.2501249999999997,18.625,119,132.8
2003-04-24,3.8332500000000005,26.625,119,128.3
2003-04-25,4.25,33.0,145,143.6
2003-04-26,2.9998750000000003,15.375,140,143.7
2003-04-27,2.791625,13.375,168,154.1
2003-04-28,2.625,14.25,163,152.2
2003-04-29,3.2501249999999997,27.25,178,155.1
2003-04-30,4.749875,45.0,160,153.5
2003-05-01,4.54175,42.625,157,148.7
2003-05-02,2.75,15.375,137,156.5
2003-05-03,2.2498750000000003,9.25,151,147.7
2003-05-04,1.45825,5.375,153,142.0
2003-05-05,2.666625,14.5,148,128.8
2003-05-06,3.8332500000000005,27.875,124,122.0
2003-05-07,4.5,38.25,103,110.2
2003-05-08,4.583375,38.875,52,100.9
2003-05-09,4.041625,31.125,32,97.1
2003-05-10,4.08325,42.0,27,92.7
2003-05-11,3.9585,31.375,57,91.5
2003-05-12,3.4165,19.5,60,93.9
2003-05-13,3.7501249999999997,24.25,65,96.1
2003-05-14,4.0,28.75,68,96.3
2003-05-15,3.6248749999999994,22.125,79,99.2
2003-05-16,2.04175,8.75,81,102.6
