Date,kp,ap,sn,f107
2006-09-06,1.749875,6.5,39,84.0
2006-09-07,1.95825,8.125,48,86.7
2006-09-08,0.99975,4.0,48,87.2
2006-09-09,0.37487500000000007,1.625,49,85.5
2006-09-10,1.1668749999999999,4.5,49,87.3
2006-09-11,1.541625,6.5,44,84.6
2006-09-12,1.33325,5.0,31,84.1
2006-09-13,1.2085,5.0,30,82.9
2006-09-14,1.041625,4.25,15,82.8
2006-09-15,0.08325,0.5,15,80.1
2006-09-16,0.666625,2.75,13,79.2
2006-09-17,2.541625,13.75,25,78.0
2006-09-18,3.625000000000001,22.875,12,74.4
2006-09-19,2.33325,10.875,13,73.4
2006-09-20,0.83325,3.375,13,70.9
2006-09-21,0.6251249999999999,2.75,13,71.4
2006-09-22,0.333125,1.75,18,72.3
2006-09-23,1.75,11.125,13,70.4
2006-09-24,3.4585,24.0,15,69.8
2006-09-25,1.874875,7.75,13,70.2
2006-09-26,1.750125,6.75,16,70.7
2006-09-27,0.7498750000000001,3.0,12,72.0
2006-09-28,0.83325,3.5,13,73.0
2006-09-29,0.958375,3.75,36,76.5
2006-09-30,2.541625,13.5,41,77.7
2006-10-01,3.375,22.875,35,78.4
2006-10-02,1.75,6.375,33,77.9
2006-10-03,1.79175,6.875,23,76.6
2006-10-04,0.875,3.625,23,76.7
2006-10-05,0.916625,3.75,24,77.3
2006-10-06,0.5,2.125,23,76.4
2006-10-07,1.9165,10.25,23,76.5
2006-10-08,1.54175,6.0,21,75.2
2006-10-09,1.041625,4.375,21,75.0
2006-10-10,0.41637500000000005,2.25,14,75.3
2006-10-11,0.666625,3.0,0,73.6
2006-10-12,1.29175,5.0,0,73.6
2006-10-13,3.8748749999999994,29.375,0,73.3
2006-10-14,3.6248750000000003,23.0,0,72.4
2006-10-15,2.2498750000000003,9.25,0,71.1
2006-10-16,1.666625,6.125,0,69.5
2006-10-17,0.7083749999999999,3.125,0,69.6
2006-10-18,0.875,3.375,0,69.5
2006-10-19,0.416625,1.75,14,69.6
2006-10-20,2.4582499999999996,11.25,14,71.1
2006-10-21,3.375,19.75,16,74.7
2006-10-22,2.7917499999999995,13.875,23,75.8
2006-10-23,0.833375,3.375,38,76.4
2006-10-24,1.125,4.375,30,74.8
2006-10-25,1.04175,4.125,14,74.7
2006-10-26,0.5417500000000001,2.375,0,71.9
2006-10-27,0.8748750000000001,3.75,13,72.0
2006-10-28,2.6667500000000004,14.375,13,74.7
2006-10-29,3.458375,20.75,0,73.3
2006-10-30,2.166625,10.125,13,75.7
2006-10-31,1.166625,4.5,33,80.1
2006-11-01,1.625125,5.875,53,86.7
2006-11-02,2.0,8.25,70,88.2
2006-11-03,1.7913750000000002,7.5,73,87.4
2006-11-04,1.958375,7.375,65,85.5
2006-11-05,1.208375,4.5,53,84.7
2006-11-06,0.458375,1.875,40,83.5
2006-11-07,0.0,0.0,32,87.1
2006-11-08,0.083375,0.375,43,86.4
2006-11-09,1.666625,10.25,30,89.4
2006-11-10,4.208375,36.25,15,91.1
2006-11-11,3.541625,21.125,18,97.0
2006-11-12,1.583375,6.75,22,96.7
2006-11-13,0.29175,1.25,35,95.2
2006-11-14,1.29175,5.375,47,94.5
2006-11-15,1.625,7.0,45,96.1
2006-11-16,1.375,7.5,52,94.1
2006-11-17,1.416625,5.75,47,89.5
2006-11-18,0.24987499999999999,1.375,47,88.8
2006-11-19,0.916625,3.5,45,84.9
2006-11-20,0.16662500000000002,0.875,30,80.5
2006-11-21,0.16675,0.75,0,77.5
2006-11-22,1.29175,5.625,0,76.5
2006-11-23,2.8748750000000003,15.0,12,76.8
2006-11-24,3.041625,16.5,0,77.4
2006-11-25,2.8751249999999997,15.375,13,78.6
2006-11-26,2.7915,13.5,15,78.2
2006-11-27,2.08325,8.5,33,82.4
2006-11-28,1.58325,5.875,38,85.5
2006-11-29,1.625125,7.25,40,85.0
2006-11-30,3.583375,28.0,58,84.1
2006-12-01,1.166875,4.875,56,84.2
2006-12-02,0.500125,2.375,53,87.3
2006-12-03,0.833375,3.375,46,-1.0
2006-12-04,0.08325,0.5,39,-1.0
2006-12-05,0.79175,3.125,46,102.4
2006-12-06,3.8751250000000006,25.875,54,573.4
2006-12-07,3.75,25.0,51,124.7
2006-12-08,3.666625,23.75,28,96.0
2006-12-09,1.79175,8.25,21,92.4
2006-12-10,3.0417500000000004,16.125,23,90.0
2006-12-11,2.6251249999999997,14.25,28,92.2
2006-12-12,3.83325,26.875,28,104.2
2006-12-13,1.666625,8.125,26,94.6
2006-12-14,4.0832500000000005,47.125,23,94.4
2006-12-15,5.750125000000001,93.625,21,88.2
2006-12-16,2.3748750000000003,11.75,20,82.6
2006-12-17,1.416625,6.25,15,82.1
2006-12-18,2.25,10.625,0,75.4
2006-12-19,2.7497499999999997,12.875,0,74.4
2006-12-20,3.708500000000001,24.25,0,72.7
2006-12-21,3.2082499999999996,18.25,0,74.0
2006-12-22,3.291625,18.375,0,74.6
2006-12-23,3.041625,15.875,0,73.5
2006-12-24,2.58325,11.5,13,74.4
2006-12-25,1.9165,8.125,16,76.4
2006-12-26,1.16675,4.375,21,75.0
2006-12-27,0.5,2.5,20,73.3
2006-12-28,0.5415,2.375,0,76.3
2006-12-29,0.541625,2.5,0,78.4
2006-12-30,0.666625,3.0,16,80.9
2006-12-31,0.33325,1.75,28,85.1
2007-01-01,2.04175,9.25,38,88.4
2007-01-02,3.625,23.875,42,91.7
2007-01-03,3.458375,20.5,44,87.7
2007-01-04,3.208375,17.375,44,91.0
2007-01-05,2.2500000000000004,9.125,49,89.4
2007-01-06,1.291625,5.25,47,88.6
2007-01-07,0.20825000000000002,1.125,42,88.3
2007-01-08,0.7498750000000001,3.125,52,88.7
2007-01-09,0.875,3.5,47,92.2
2007-01-10,1.58325,6.25,42,86.2
2007-01-11,1.70825,6.375,40,83.9
2007-01-12,0.5831250000000001,3.125,28,83.8
2007-01-13,0.0,0.0,30,81.4
2007-01-14,0.791625,3.125,19,82.1
2007-01-15,2.7917500000000004,16.0,19,82.0
2007-01-16,2.333375,13.5,19,78.7
2007-01-17,3.791625,25.0,16,78.1
2007-01-18,3.333125,18.375,17,76.8
2007-01-19,2.666625,13.0,24,76.3
2007-01-20,1.999875,8.0,19,78.8
2007-01-21,1.958375,8.25,19,78.6
2007-01-22,0.7084999999999999,2.875,21,78.5
2007-01-23,0.6665000000000001,2.75,17,79.3
2007-01-24,0.5,2.25,19,80.4
2007-01-25,0.49987499999999996,2.25,14,79.9
2007-01-26,0.66675,2.875,12,79.7
2007-01-27,0.8751249999999999,3.5,12,80.5
2007-01-28,1.166625,4.625,14,81.7
2007-01-29,3.7498750000000003,28.375,31,86.7
2007-01-30,3.75,23.5,35,87.5
2007-01-31,3.4165,19.5,35,89.2
2007-02-01,2.08325,8.625,38,89.9
2007-02-02,1.000125,4.0,41,90.3
2007-02-03,0.5835,2.25,36,87.3
2007-02-04,0.45825000000000005,2.125,29,83.7
2007-02-05,1.5,5.5,27,83.0
2007-02-06,1.500125,6.25,26,81.9
2007-02-07,2.708375,12.625,26,82.0
2007-02-08,2.1248750000000003,8.875,14,78.4
2007-02-09,1.333375,5.375,12,76.7
2007-02-10,1.041625,4.125,12,75.9
2007-02-11,0.500125,1.875,0,74.7
2007-02-12,1.749875,8.0,0,73.6
2007-02-13,3.166625,21.125,0,72.7
2007-02-14,3.2497499999999997,18.5,0,72.7
2007-02-15,2.666625,12.875,0,73.6
2007-02-16,1.958375,7.625,0,74.7
2007-02-17,2.125,9.0,14,75.3
2007-02-18,1.29175,4.75,14,75.8
2007-02-19,0.625,2.625,34,74.9
2007-02-20,0.375,1.75,29,74.7
2007-02-21,0.125,0.625,17,74.8
2007-02-22,0.54175,2.125,27,75.5
2007-02-23,0.625125,2.625,26,75.1
2007-02-24,0.4581250000000001,2.125,14,75.5
2007-02-25,0.7501249999999999,3.125,14,76.6
2007-02-26,1.208375,5.625,26,75.4
2007-02-27,2.166625,11.625,26,74.8
2007-02-28,3.583375,22.125,14,75.8
2007-03-01,2.2501250000000006,11.25,11,74.8
2007-03-02,1.08325,4.125,11,75.5
2007-03-03,0.333375,1.625,11,73.3
2007-03-04,0.8748750000000001,3.5,13,72.5
2007-03-05,2.1251249999999997,10.0,27,71.9
2007-03-06,3.0001249999999997,17.75,22,71.9
2007-03-07,3.1666250000000007,16.625,0,72.9
2007-03-08,1.0,4.375,0,72.5
2007-03-09,0.458375,2.0,0,71.6
2007-03-10,1.16675,4.5,0,71.2
2007-03-11,1.791625,7.5,14,71.0
2007-03-12,2.458375,11.75,13,71.2
2007-03-13,3.7082499999999996,24.375,0,71.4
2007-03-14,2.4998750000000003,11.5,0,70.0
2007-03-15,2.291625,9.625,0,69.2
2007-03-16,2.29175,12.25,0,68.7
2007-03-17,1.7085,7.0,0,69.3
2007-03-18,0.79175,3.375,0,70.5
2007-03-19,0.45825000000000005,2.25,0,70.1
2007-03-20,0.1665,1.0,0,72.6
2007-03-21,0.25,1.25,0,72.8
2007-03-22,0.70825,3.125,0,72.5
2007-03-23,2.12475,9.75,13,72.5
2007-03-24,3.0001249999999997,18.5,13,72.8
2007-03-25,2.12475,10.625,0,73.7
2007-03-26,2.166625,10.5,14,73.8
2007-03-27,2.375,10.625,13,73.3
2007-03-28,1.541625,6.875,13,74.6
2007-03-29,0.58325,2.625,13,73.8
2007-03-30,1.125,4.5,11,74.1
2007-03-31,0.833375,3.375,11,73.2
2007-04-01,4.08325,29.125,16,71.7
2007-04-02,3.541499999999999,22.5,0,71.2
2007-04-03,2.458375,11.375,0,70.8
2007-04-04,2.083375,9.0,0,70.7
2007-04-05,0.874875,3.625,0,70.9
2007-04-06,0.916625,3.75,0,71.0
2007-04-07,0.625,2.875,0,71.2
2007-04-08,0.625125,2.625,0,71.1
2007-04-09,2.0,9.875,0,69.9
2007-04-10,1.708375,6.875,0,69.4
2007-04-11,0.8748750000000001,3.75,0,69.1
2007-04-12,2.1667500000000004,9.5,0,68.3
2007-04-13,0.20825,1.125,0,68.3
2007-04-14,0.958375,3.75,0,68.2
2007-04-15,1.124875,4.25,0,69.3
2007-04-16,0.041625,0.25,0,69.3
2007-04-17,2.0001249999999997,8.875,11,69.2
2007-04-18,1.999875,9.0,0,68.8
2007-04-19,1.25,5.125,0,68.3
2007-04-20,0.6665000000000001,2.75,0,68.5
2007-04-21,0.33325,1.625,0,68.7
2007-04-22,2.25,9.125,0,68.9
2007-04-23,2.1664999999999996,15.5,0,69.1
2007-04-24,1.000125,4.0,0,73.2
2007-04-25,1.29175,5.0,13,76.5
2007-04-26,1.54175,6.125,16,80.5
2007-04-27,2.66675,16.375,18,82.7
2007-04-28,4.04175,27.875,23,84.9
2007-04-29,3.416625,20.625,32,84.8
2007-04-30,2.6248749999999994,14.75,34,87.0
2007-05-01,1.708375,6.75,33,86.3
2007-05-02,0.45825000000000005,2.125,33,87.4
2007-05-03,0.958375,3.875,20,83.1
2007-05-04,0.541625,2.375,18,82.5
2007-05-05,0.37512500000000004,1.75,17,81.0
2007-05-06,0.20825000000000002,1.125,15,78.1
2007-05-07,2.666625,15.875,13,75.7
2007-05-08,2.7915,13.5,15,73.4
2007-05-09,1.2915,4.875,18,72.1
2007-05-10,0.70825,3.0,20,71.2
2007-05-11,0.541625,2.5,23,71.5
2007-05-12,0.49987500000000007,2.375,22,71.4
2007-05-13,0.45825000000000005,2.125,18,73.5
2007-05-14,0.5831250000000001,2.75,30,72.9
2007-05-15,1.08325,4.25,30,76.9
2007-05-16,0.708375,3.125,32,77.1
2007-05-17,1.125125,4.75,40,76.5
2007-05-18,3.0,16.5,42,75.8
2007-05-19,2.625,11.75,37,74.8
2007-05-20,1.58325,6.25,23,74.1
2007-05-21,1.20825,5.25,18,73.2
2007-05-22,2.3748750000000003,13.375,15,72.0
2007-05-23,4.20825,34.25,23,70.1
2007-05-24,4.0,30.5,15,69.9
2007-05-25,2.791625,13.875,0,68.1
2007-05-26,2.791625,13.375,0,67.7
2007-05-27,2.4166250000000002,10.25,0,67.0
2007-05-28,1.0,4.0,0,68.7
2007-05-29,0.958375,3.875,12,69.6
2007-05-30,0.708375,3.125,12,70.7
2007-05-31,0.749875,3.25,12,74.6
2007-06-01,1.625125,6.125,34,79.4
2007-06-02,1.54175,5.625,44,83.2
2007-06-03,2.1251249999999997,10.375,55,87.0
2007-06-04,1.875125,7.75,60,85.7
2007-06-05,0.45825000000000005,2.375,62,81.2
2007-06-06,0.4165000000000001,2.125,58,-1.0
2007-06-07,0.54175,2.625,66,85.5
2007-06-08,1.875125,7.125,60,84.3
2007-06-09,1.58325,5.75,21,78.6
2007-06-10,1.5835,6.75,16,75.9
2007-06-11,0.5832499999999999,2.625,16,73.3
2007-06-12,0.45824999999999994,2.375,14,70.4
2007-06-13,1.375,6.0,14,70.9
2007-06-14,3.25,18.125,0,68.5
2007-06-15,1.70825,6.75,0,69.1
2007-06-16,1.458375,5.625,0,68.0
2007-06-17,1.5,5.625,0,66.7
2007-06-18,1.208375,4.625,0,66.6
2007-06-19,1.249875,4.875,0,66.4
2007-06-20,0.875,3.625,0,65.7
2007-06-21,2.666625,14.0,0,65.5
2007-06-22,2.7082499999999996,12.625,0,65.3
2007-06-23,1.833375,7.875,0,65.9
2007-06-24,1.5,5.625,0,66.9
2007-06-25,0.6665,2.875,12,67.6
2007-06-26,0.624875,2.75,14,70.5
2007-06-27,1.08325,4.25,14,73.2
2007-06-28,1.0835,4.25,16,74.9
2007-06-29,1.875,9.0,32,75.3
2007-06-30,1.0418749999999999,4.125,32,74.0
2007-07-01,1.0,4.0,30,74.3
2007-07-02,0.583375,2.625,17,72.6
2007-07-03,1.625125,7.5,14,71.7
2007-07-04,2.875,15.375,14,72.4
2007-07-05,1.291625,4.875,14,71.5
2007-07-06,1.208375,4.625,14,71.1
2007-07-07,1.25,4.75,12,73.1
2007-07-08,0.8751249999999999,3.625,16,75.1
2007-07-09,0.291375,1.75,22,77.1
2007-07-10,0.9165000000000001,4.5,27,78.1
2007-07-11,3.208375,21.375,27,78.5
2007-07-12,1.25,4.875,23,76.9
2007-07-13,0.8332499999999999,3.875,41,78.0
2007-07-14,2.9165,19.25,42,75.7
2007-07-15,2.2916250000000002,12.0,39,74.7
2007-07-16,0.916625,3.75,31,72.9
2007-07-17,0.7501249999999999,3.25,17,72.3
2007-07-18,0.45825000000000016,2.375,14,69.6
2007-07-19,0.375,1.875,12,68.3
2007-07-20,2.4998750000000003,13.625,0,67.3
2007-07-21,2.2082499999999996,10.0,0,66.4
2007-07-22,0.583375,2.625,0,66.2
2007-07-23,0.708375,3.125,0,67.2
2007-07-24,0.5,2.375,0,68.0
2007-07-25,0.33325000000000005,1.75,0,68.6
2007-07-26,1.625,8.875,0,68.4
2007-07-27,1.624875,7.0,0,68.7
2007-07-28,0.833375,3.5,14,69.9
2007-07-29,2.8335,14.0,14,69.0
2007-07-30,2.1248750000000003,9.375,14,68.9
2007-07-31,1.250125,4.75,0,68.0
2007-08-01,3.0001249999999997,15.125,0,68.4
2007-08-02,1.33325,5.0,0,69.4
2007-08-03,0.9165000000000001,3.75,11,70.4
2007-08-04,0.2915,1.625,11,69.4
2007-08-05,0.374875,1.75,11,68.9
2007-08-06,2.291875,16.125,13,70.0
2007-08-07,3.4998750000000003,21.875,13,69.0
2007-08-08,1.3335,5.375,15,69.0
2007-08-09,0.791625,3.375,15,67.4
2007-08-10,2.458125,14.875,15,67.5
2007-08-11,2.2915,9.25,13,67.6
2007-08-12,1.166625,4.5,13,68.1
2007-08-13,0.45825000000000005,2.25,13,67.7
2007-08-14,0.833375,3.625,0,68.5
2007-08-15,2.0,7.875,0,67.6
2007-08-16,1.250125,4.75,0,67.3
2007-08-17,0.833375,3.375,0,67.6
2007-08-18,0.416625,1.875,0,67.9
2007-08-19,0.791625,3.5,0,67.8
2007-08-20,0.49987499999999996,2.5,0,69.1
2007-08-21,0.916625,3.75,15,69.3
2007-08-22,0.70825,2.875,13,70.0
2007-08-23,0.291625,1.5,13,70.8
2007-08-24,0.24987499999999999,1.375,13,71.6
2007-08-25,1.75,7.125,13,71.5
2007-08-26,2.29175,11.0,13,70.1
2007-08-27,2.75,13.625,13,69.2
2007-08-28,2.208375,9.625,13,70.1
2007-08-29,1.125125,4.375,13,69.6
2007-08-30,1.04175,4.125,13,71.6
2007-08-31,1.5,6.0,28,70.8
2007-09-01,2.3748750000000003,10.25,24,70.8
2007-09-02,3.6251249999999997,23.75,13,69.4
2007-09-03,2.333375,9.75,13,68.0
2007-09-04,1.4168749999999999,5.25,13,68.2
2007-09-05,2.4165,10.5,13,67.6
2007-09-06,2.375,11.375,0,66.7
2007-09-07,2.208375,11.5,0,67.1
2007-09-08,1.625125,5.875,0,66.6
2007-09-09,0.37512500000000004,1.75,0,66.7
2007-09-10,0.4582500000000001,2.375,0,66.9
2007-09-11,0.50025,2.25,0,66.1
2007-09-12,0.5,2.25,0,65.9
2007-09-13,0.25,1.125,0,66.4
2007-09-14,1.125,4.375,0,66.8
2007-09-15,1.041625,4.125,0,67.7
2007-09-16,0.58325,2.5,0,67.0
2007-09-17,0.541625,2.25,0,66.9
2007-09-18,0.70825,3.375,0,66.5
2007-09-19,0.83325,3.375,0,66.8
2007-09-20,2.0,10.5,0,66.8
2007-09-21,2.16675,9.25,0,66.9
2007-09-22,2.666875,12.5,0,66.7
2007-09-23,2.8332499999999996,15.625,0,66.3
2007-09-24,2.3748750000000003,10.625,0,66.1
2007-09-25,1.750125,7.375,0,66.2
2007-09-26,0.83325,3.375,0,66.5
2007-09-27,2.3751249999999997,17.5,0,67.1
2007-09-28,3.458375,24.0,15,67.2
2007-09-29,4.04175,30.125,15,67.6
2007-09-30,2.583375,12.25,15,65.0
2007-10-01,1.91675,7.25,0,67.7
2007-10-02,1.333375,5.375,0,66.4
2007-10-03,3.1248750000000003,16.625,0,67.3
2007-10-04,2.3333749999999993,10.75,0,67.3
2007-10-05,1.54175,6.25,0,67.8
2007-10-06,0.95825,3.875,19,69.0
2007-10-07,0.375,1.625,16,68.1
2007-10-08,0.125,0.625,12,68.1
2007-10-09,0.1665,1.0,0,68.7
2007-10-10,0.208375,0.875,0,68.1
2007-10-11,0.125,0.625,0,68.8
2007-10-12,1.083375,4.25,0,68.6
2007-10-13,0.541625,2.375,0,67.6
2007-10-14,1.29175,4.875,0,67.1
2007-10-15,0.49987500000000007,2.375,0,67.2
2007-10-16,0.5415000000000001,2.375,0,67.1
2007-10-17,0.125,0.625,0,67.4
2007-10-18,2.4585,11.625,0,68.2
2007-10-19,3.041625,15.5,0,67.3
2007-10-20,2.458375,12.625,0,66.9
2007-10-21,1.208375,4.625,0,67.2
2007-10-22,1.458375,6.375,0,66.7
2007-10-23,1.70825,7.375,0,67.1
2007-10-24,0.666625,3.0,0,67.5
2007-10-25,2.6667500000000004,17.375,0,67.1
2007-10-26,2.7917500000000004,13.625,0,67.5
2007-10-27,2.708375,13.0,0,67.1
2007-10-28,1.791625,7.25,0,67.5
2007-10-29,2.208375,13.0,0,67.1
2007-10-30,1.958375,9.625,0,67.2
2007-10-31,1.125125,4.375,0,67.1
2007-11-01,1.083375,4.625,0,67.3
2007-11-02,0.5415,2.375,0,67.9
2007-11-03,0.375,1.75,0,67.6
2007-11-04,1.08325,4.25,0,67.7
2007-11-05,0.583375,2.375,0,67.4
2007-11-06,0.083375,0.375,13,68.5
2007-11-07,0.041625,0.25,0,68.1
2007-11-08,0.8748750000000001,3.5,0,69.7
2007-11-09,1.041625,4.125,0,69.5
2007-11-10,0.9581250000000001,3.75,0,69.8
2007-11-11,0.541625,2.5,0,69.0
2007-11-12,0.7082499999999999,2.875,0,69.7
2007-11-13,2.375,10.375,0,69.9
2007-11-14,2.333375,10.125,0,70.4
2007-11-15,1.750125,6.75,0,69.2
2007-11-16,1.875,7.625,16,70.6
2007-11-17,1.624875,7.0,15,69.8
2007-11-18,0.541625,2.25,0,68.8
2007-11-19,0.66675,2.75,0,69.5
2007-11-20,3.541625,23.875,0,69.7
2007-11-21,2.916625,16.125,0,69.1
2007-11-22,2.29175,12.0,0,69.7
2007-11-23,2.75,13.5,0,70.0
2007-11-24,2.7501249999999997,13.5,16,71.3
2007-11-25,2.9582499999999996,14.625,13,70.7
2007-11-26,2.04175,8.875,12,71.5
2007-11-27,1.33325,5.375,0,71.4
2007-11-28,1.125,4.5,0,71.2
2007-11-29,0.7498750000000001,3.125,0,71.2
2007-11-30,0.625125,2.625,0,71.2
2007-12-01,0.666625,3.25,17,71.9
2007-12-02,0.41675000000000006,1.875,15,73.0
2007-12-03,0.12487500000000001,0.75,12,72.6
2007-12-04,0.208125,1.25,15,73.6
2007-12-05,0.58325,2.5,14,75.3
2007-12-06,0.666625,2.875,27,78.2
2007-12-07,0.25,1.125,26,82.2
2007-12-08,0.083375,0.375,43,86.9
2007-12-09,0.833375,3.25,45,88.9
2007-12-10,1.875,8.75,41,86.9
2007-12-11,3.125,16.25,41,93.4
2007-12-12,2.208375,10.5,48,93.9
2007-12-13,1.375,5.5,51,93.8
2007-12-14,1.04175,4.125,41,91.9
2007-12-15,0.4997500000000001,2.5,38,88.9
2007-12-16,0.625,2.75,31,81.7
2007-12-17,3.25,18.25,19,79.5
2007-12-18,3.6251249999999997,21.625,12,76.8
2007-12-19,2.4165,10.125,0,74.5
2007-12-20,2.875,14.375,0,72.6
2007-12-21,2.749875,13.5,0,71.0
2007-12-22,2.12475,8.75,0,71.5
2007-12-23,1.999875,7.5,0,71.4
2007-12-24,0.7498750000000001,3.25,0,71.4
2007-12-25,0.25,1.25,0,72.0
2007-12-26,0.41674999999999995,2.0,0,72.6
2007-12-27,1.250125,4.75,0,72.1
2007-12-28,0.9165000000000001,4.375,0,71.8
2007-12-29,0.33325,1.5,0,72.7
2007-12-30,1.0,4.0,0,75.0
2007-12-31,1.25,5.125,0,76.7
2008-01-01,1.0002499999999999,4.0,9,79.4
2008-01-02,0.41650000000000004,2.125,9,79.6
2008-01-03,0.33325,1.75,9,79.3
2008-01-04,0.5417500000000001,2.25,12,79.0
2008-01-05,3.3335,19.0,10,79.7
2008-01-06,3.1667499999999995,16.875,14,79.2
2008-01-07,2.666625,13.75,14,77.7
2008-01-08,2.916625,14.375,11,75.5
2008-01-09,1.791625,7.5,0,76.5
2008-01-10,1.083375,4.25,10,75.7
2008-01-11,0.7083750000000001,3.0,10,76.0
2008-01-12,1.70825,8.375,0,75.7
2008-01-13,2.375,10.75,0,75.3
2008-01-14,3.3748749999999994,19.375,0,75.6
2008-01-15,2.33325,9.875,0,73.7
2008-01-16,2.7917500000000004,13.125,0,72.9
2008-01-17,2.5001249999999997,11.375,0,73.7
2008-01-18,2.625,12.125,0,71.1
2008-01-19,2.375125,10.75,0,70.8
2008-01-20,1.625125,6.5,0,70.2
2008-01-21,1.5,5.625,0,71.6
2008-01-22,0.541625,2.5,0,70.3
2008-01-23,1.124875,4.375,0,70.6
2008-01-24,1.41675,5.375,0,71.3
2008-01-25,2.2501249999999997,10.375,0,71.0
2008-01-26,1.750125,7.0,0,72.5
2008-01-27,0.95825,3.75,0,72.0
2008-01-28,1.041625,4.125,0,71.3
2008-01-29,1.000125,4.0,0,71.6
2008-01-30,0.375,1.5,10,72.7
2008-01-31,1.16675,5.25,10,72.0
2008-02-01,3.1665,18.125,15,71.1
2008-02-02,3.2498749999999994,19.125,12,71.8
2008-02-03,3.1665,16.625,12,-1.0
2008-02-04,2.0,7.875,11,71.3
2008-02-05,1.0415,4.0,0,70.5
2008-02-06,0.9998750000000001,4.0,0,71.6
2008-02-07,1.5415,6.875,0,70.8
2008-02-08,1.58325,6.75,0,70.9
2008-02-09,1.04175,4.0,0,72.2
2008-02-10,3.25,20.875,0,72.6
2008-02-11,3.166625,17.0,0,72.1
2008-02-12,2.7502500000000003,12.75,0,72.1
2008-02-13,2.7501249999999997,13.5,0,70.5
2008-02-14,2.6248750000000003,13.25,0,70.6
2008-02-15,2.70825,12.75,0,69.7
2008-02-16,2.125,9.625,0,70.3
2008-02-17,1.375,5.125,0,71.1
2008-02-18,2.5,12.75,0,71.2
2008-02-19,2.7501249999999997,13.5,0,71.7
2008-02-20,1.4581250000000001,6.0,0,70.9
2008-02-21,1.41675,5.5,0,71.8
2008-02-22,0.91675,3.75,0,72.4
2008-02-23,1.25,4.875,0,71.6
2008-02-24,0.875125,3.625,0,70.7
2008-02-25,0.833125,3.5,11,71.4
2008-02-26,1.0,4.0,11,70.7
2008-02-27,2.16675,10.5,11,70.7
2008-02-28,3.6248749999999994,22.625,0,70.0
2008-02-29,4.124874999999999,31.25,0,69.8
2008-03-01,3.4167500000000004,21.5,0,68.6
2008-03-02,2.2498750000000003,8.875,0,69.2
2008-03-03,1.499875,5.875,12,68.4
2008-03-04,0.875,3.375,0,68.3
2008-03-05,2.0001249999999997,8.25,0,69.3
2008-03-06,0.6665000000000001,3.0,13,70.3
2008-03-07,0.583375,2.5,0,70.5
2008-03-08,1.83325,9.75,0,69.8
2008-03-09,4.000125000000001,30.375,0,69.5
2008-03-10,3.3332499999999996,18.75,15,70.3
2008-03-11,2.8335,14.625,0,70.2
2008-03-12,2.7085,13.625,0,69.4
2008-03-13,2.5415,11.125,0,69.5
2008-03-14,3.041625,16.0,0,69.9
2008-03-15,2.375,10.75,12,69.5
2008-03-16,1.625125,6.25,12,70.3
2008-03-17,1.125125,4.375,12,69.8
2008-03-18,1.6665,8.125,0,69.6
2008-03-19,1.75,7.375,0,69.0
2008-03-20,2.04175,8.375,0,68.4
2008-03-21,1.54175,6.0,0,68.2
2008-03-22,1.04175,4.5,0,69.6
2008-03-23,2.125,9.375,0,72.0
2008-03-24,0.7502499999999999,3.25,32,79.4
2008-03-25,0.83325,3.25,54,88.6
2008-03-26,3.666625,26.5,60,81.6
2008-03-27,4.29175,35.625,59,84.8
2008-03-28,3.791625,24.375,57,82.9
2008-03-29,2.20825,9.375,50,82.6
2008-03-30,2.125,9.25,52,80.5
2008-03-31,1.041625,4.0,42,79.2
2008-04-01,1.0835,4.5,20,77.8
2008-04-02,0.24987499999999999,1.375,11,75.9
2008-04-03,0.458375,2.0,11,76.4
2008-04-04,1.874875,11.0,9,73.0
2008-04-05,2.8332499999999996,18.25,0,71.0
2008-04-06,3.291625,20.0,0,69.4
2008-04-07,2.66675,13.375,0,69.1
2008-04-08,2.29175,9.625,0,69.8
2008-04-09,2.708375,13.0,0,68.0
2008-04-10,2.25,9.125,0,67.9
2008-04-11,1.20825,4.75,0,67.1
2008-04-12,2.6667500000000004,12.625,0,68.2
2008-04-13,1.916625,8.125,9,69.3
2008-04-14,0.37487500000000007,1.625,9,68.5
2008-04-15,1.08325,4.625,0,69.2
2008-04-16,2.916625,14.625,0,69.5
2008-04-17,1.66675,7.25,0,69.2
2008-04-18,1.70825,6.25,0,70.2
2008-04-19,1.458375,5.75,10,71.0
2008-04-20,0.91675,3.75,0,70.8
2008-04-21,1.29175,5.0,0,70.9
2008-04-22,1.458375,6.5,10,71.3
2008-04-23,3.916625,27.375,10,70.7
2008-04-24,3.0417500000000004,16.0,9,70.4
2008-04-25,1.958375,7.5,0,69.8
2008-04-26,2.291625,9.875,0,69.0
2008-04-27,1.791625,6.875,0,68.1
2008-04-28,2.333375,11.125,0,68.5
2008-04-29,1.374875,5.875,0,68.6
2008-04-30,1.374875,7.875,0,67.0
2008-05-01,1.625,8.0,10,68.5
2008-05-02,1.958375,11.0,0,68.1
2008-05-03,2.541625,11.125,0,67.3
2008-05-04,1.95825,7.75,10,68.3
2008-05-05,2.5415,12.0,12,67.6
2008-05-06,1.874875,8.625,0,67.2
2008-05-07,1.125,4.375,0,66.5
2008-05-08,1.125,4.375,0,66.4
2008-05-09,0.66675,3.0,0,67.3
2008-05-10,1.08325,4.25,0,67.4
