Date,kp,ap,sn,f107
2021-09-06,1.458375,5.75,83,99.5
2021-09-07,1.7918749999999999,8.0,84,101.2
2021-09-08,2.666625,14.0,97,100.4
2021-09-09,1.0418749999999999,4.125,101,99.7
2021-09-10,1.708375,7.625,96,96.3
2021-09-11,1.5,6.375,72,91.8
2021-09-12,1.416625,5.25,49,87.7
2021-09-13,1.91675,8.25,33,83.3
2021-09-14,1.375,5.25,23,78.1
2021-09-15,1.29175,4.875,10,75.2
2021-09-16,0.666625,3.0,0,73.2
2021-09-17,3.25,23.0,0,73.4
2021-09-18,1.791625,8.375,0,73.7
2021-09-19,0.33325000000000005,1.5,13,75.0
2021-09-20,0.5831250000000001,2.625,43,80.0
2021-09-21,1.45825,6.5,65,84.9
2021-09-22,2.29175,11.625,81,88.5
2021-09-23,1.958375,8.625,70,89.7
2021-09-24,1.66675,6.875,60,88.4
2021-09-25,1.54175,5.75,45,88.4
2021-09-26,0.20825000000000002,1.125,50,86.3
2021-09-27,1.58325,6.125,50,85.3
2021-09-28,2.20825,8.875,57,88.9
2021-09-29,1.041625,4.0,70,101.6
2021-09-30,1.5,7.5,45,94.6
2021-10-01,2.4582500000000005,12.125,38,90.5
2021-10-02,1.375,7.25,34,87.0
2021-10-03,1.333375,4.875,27,86.0
2021-10-04,1.04175,4.5,35,83.5
2021-10-05,0.9998750000000001,4.5,30,81.7
2021-10-06,1.958375,8.0,26,84.8
2021-10-07,0.625,2.75,16,85.7
2021-10-08,0.7498750000000001,3.125,19,92.4
2021-10-09,1.000125,4.0,23,81.0
2021-10-10,2.041625,10.75,38,84.5
2021-10-11,2.791625,14.0,30,88.5
2021-10-12,4.70825,46.0,17,83.5
2021-10-13,1.04175,4.875,20,83.5
2021-10-14,1.749875,6.375,20,84.0
2021-10-15,1.08325,4.125,12,81.7
2021-10-16,1.20825,5.125,11,80.4
2021-10-17,2.08325,10.5,0,77.6
2021-10-18,2.0835,8.875,17,76.8
2021-10-19,2.416625,12.5,13,78.8
2021-10-20,1.375,5.25,12,77.9
2021-10-21,1.375125,5.125,17,82.4
2021-10-22,0.666625,2.875,36,85.7
2021-10-23,0.5415000000000001,2.5,48,90.1
2021-10-24,0.8335,3.5,40,93.8
2021-10-25,1.0,4.125,66,101.8
2021-10-26,1.04175,4.25,90,110.8
2021-10-27,0.416625,2.0,103,112.2
2021-10-28,0.20825,0.875,97,112.7
2021-10-29,0.291625,1.25,82,108.0
2021-10-30,1.9168749999999999,8.5,76,110.4
2021-10-31,2.6665,14.125,65,101.7
2021-11-01,1.875125,8.375,51,97.6
2021-11-02,3.083375,17.125,43,96.0
2021-11-03,2.208375,19.0,33,92.4
2021-11-04,4.958500000000001,71.75,28,92.4
2021-11-05,2.333375,11.25,37,91.2
2021-11-06,3.083375,16.625,34,87.0
2021-11-07,0.8331250000000001,5.125,30,89.9
2021-11-08,1.0,4.25,40,90.8
2021-11-09,1.4585,5.875,44,91.4
2021-11-10,1.4165,6.0,41,96.9
2021-11-11,0.83325,3.375,43,84.2
2021-11-12,0.54175,2.25,36,84.1
2021-11-13,0.249875,1.375,27,83.6
2021-11-14,0.583375,2.625,20,79.1
2021-11-15,1.416625,8.5,24,80.9
2021-11-16,2.5416250000000002,11.875,32,80.8
2021-11-17,2.541625,11.5,29,80.4
2021-11-18,1.1665,4.625,23,78.9
2021-11-19,1.125,4.375,22,78.9
2021-11-20,2.1665,9.125,22,81.6
2021-11-21,2.6667500000000004,12.125,23,79.8
2021-11-22,1.874875,8.125,23,79.5
2021-11-23,2.125,8.625,33,80.9
2021-11-24,1.04175,4.125,43,86.6
2021-11-25,1.04175,4.25,26,84.9
2021-11-26,0.49987500000000007,2.375,44,93.6
2021-11-27,0.75,3.75,41,92.4
2021-11-28,1.958375,9.0,48,93.5
2021-11-29,1.5835,7.875,44,92.4
2021-11-30,1.249875,9.5,59,90.0
2021-12-01,3.208375,17.5,43,86.4
2021-12-02,2.16675,9.0,38,86.6
2021-12-03,1.791625,8.0,29,85.3
2021-12-04,1.583375,6.625,19,88.1
2021-12-05,1.749875,7.375,24,82.7
2021-12-06,1.6668749999999999,6.375,13,80.0
2021-12-07,0.8331250000000001,3.5,12,78.9
2021-12-08,0.875,3.625,6,76.9
2021-12-09,0.29175,1.375,0,76.7
2021-12-10,0.5832499999999999,2.625,0,75.7
2021-12-11,0.8748750000000001,4.125,0,76.2
2021-12-12,0.6248750000000001,2.5,13,79.9
2021-12-13,0.916625,3.875,24,80.6
2021-12-14,1.08325,4.25,46,88.9
2021-12-15,2.083375,8.625,78,102.5
2021-12-16,1.875,7.375,107,117.9
2021-12-17,0.58325,2.625,111,120.9
2021-12-18,0.666625,2.875,109,121.3
2021-12-19,1.958375,13.625,118,115.3
2021-12-20,2.791625,13.375,121,122.7
2021-12-21,2.0001249999999997,8.875,132,136.6
2021-12-22,2.3332499999999996,9.5,150,140.4
2021-12-23,0.83325,3.5,145,129.8
2021-12-24,1.16675,4.625,118,126.2
2021-12-25,1.625125,6.25,114,130.7
2021-12-26,0.625,2.75,95,125.4
2021-12-27,2.125,9.75,107,123.9
2021-12-28,1.79175,7.375,103,120.5
2021-12-29,1.45825,5.5,87,111.4
2021-12-30,1.8331250000000001,7.5,69,102.4
2021-12-31,0.8332499999999999,3.375,60,101.5
2022-01-01,2.416625,11.5,48,93.9
2022-01-02,2.0415,8.875,27,89.0
2022-01-03,2.4166250000000002,11.5,10,84.0
2022-01-04,1.08325,4.875,10,85.5
2022-01-05,0.625,2.5,23,83.7
2022-01-06,0.041625,0.25,34,93.7
2022-01-07,0.0,0.0,44,107.3
2022-01-08,1.708375,12.875,44,102.4
2022-01-09,2.0,8.125,54,102.1
2022-01-10,1.499875,5.75,54,102.2
2022-01-11,0.958375,3.75,51,100.0
2022-01-12,0.666625,2.75,76,103.2
2022-01-13,0.49987499999999996,2.25,85,105.5
2022-01-14,1.958375,14.875,98,110.2
2022-01-15,3.2917500000000004,20.25,95,115.6
2022-01-16,3.041625,16.125,102,119.4
2022-01-17,2.083375,8.875,80,113.5
2022-01-18,3.041625,17.375,66,114.5
2022-01-19,3.33325,22.625,58,105.3
2022-01-20,0.7915000000000001,4.25,57,99.3
2022-01-21,1.625,7.5,23,97.3
2022-01-22,2.20825,9.25,24,95.2
2022-01-23,1.58325,6.625,20,93.5
2022-01-24,0.791625,3.25,33,95.2
2022-01-25,2.833375,13.5,52,100.9
2022-01-26,2.333375,9.75,69,101.8
2022-01-27,1.500125,6.5,81,107.1
2022-01-28,1.625125,7.125,72,113.4
2022-01-29,2.5001250000000006,14.5,66,125.3
2022-01-30,2.375125,10.25,83,129.6
2022-01-31,2.16675,9.0,75,129.5
2022-02-01,1.29175,5.75,77,128.6
2022-02-02,2.0001249999999997,10.375,72,128.2
2022-02-03,3.666625,26.5,80,126.5
2022-02-04,4.208375,32.0,100,129.6
2022-02-05,2.500125,11.0,91,125.9
2022-02-06,2.791875,13.625,78,123.6
2022-02-07,1.624875,6.125,76,127.2
2022-02-08,1.041625,4.125,75,123.1
2022-02-09,0.374875,1.625,68,125.9
2022-02-10,3.2501249999999997,21.125,72,118.0
2022-02-11,3.166625,19.0,75,113.1
2022-02-12,2.75,13.125,54,110.5
2022-02-13,2.916625,14.375,46,105.4
2022-02-14,1.708375,6.625,63,106.5
2022-02-15,0.91675,3.75,81,114.3
2022-02-16,2.083375,8.75,87,102.9
2022-02-17,1.124875,4.375,80,96.7
2022-02-18,1.333375,5.125,49,93.3
2022-02-19,1.999875,8.0,42,95.7
2022-02-20,2.4167500000000004,12.875,48,93.3
2022-02-21,2.2501249999999997,11.0,48,97.8
2022-02-22,2.666625,15.75,38,95.3
2022-02-23,1.583375,5.875,36,95.5
2022-02-24,1.249875,5.625,32,92.3
2022-02-25,1.7915,8.0,23,96.2
2022-02-26,0.125,0.625,25,96.5
2022-02-27,2.3333749999999998,11.375,32,96.9
2022-02-28,1.791625,6.5,56,99.0
2022-03-01,2.0416250000000002,7.5,72,99.3
2022-03-02,0.791875,3.375,78,109.5
2022-03-03,1.0415,4.25,88,110.9
2022-03-04,2.33325,10.25,87,113.1
2022-03-05,3.6251249999999997,26.625,85,120.1
2022-03-06,2.958375,18.125,79,115.7
2022-03-07,1.9165,7.75,89,118.3
2022-03-08,1.25,5.125,91,115.3
2022-03-09,1.0835,4.625,89,114.8
2022-03-10,1.83325,8.0,94,127.1
2022-03-11,3.3748750000000003,19.75,91,126.5
2022-03-12,1.999875,12.375,91,124.7
2022-03-13,3.666625,40.125,85,122.9
2022-03-14,2.12525,13.875,84,114.9
2022-03-15,1.416625,5.875,75,110.4
2022-03-16,1.375,5.125,62,106.6
2022-03-17,1.2085,4.625,50,102.8
2022-03-18,0.54175,2.25,35,97.8
2022-03-19,1.125,4.375,36,94.4
2022-03-20,1.79175,8.25,52,94.9
2022-03-21,0.708375,3.0,51,97.7
2022-03-22,1.916625,8.125,47,105.9
2022-03-23,1.500125,5.5,49,105.6
2022-03-24,2.2498750000000003,10.125,51,111.6
2022-03-25,1.875125,7.625,51,112.4
2022-03-26,1.45825,6.0,61,118.7
2022-03-27,2.875,15.25,96,130.3
2022-03-28,1.66675,9.0,137,156.0
2022-03-29,1.875,7.25,142,149.2
2022-03-30,1.3333750000000002,5.75,115,151.3
2022-03-31,3.7917499999999995,26.375,124,239.5
2022-04-01,2.916625,14.625,130,146.6
2022-04-02,3.2501249999999997,19.875,121,143.3
2022-04-03,1.791625,7.5,118,140.2
2022-04-04,2.2917499999999995,10.875,82,128.0
2022-04-05,1.499875,5.5,86,122.4
2022-04-06,1.416625,5.625,74,117.0
2022-04-07,2.4167500000000004,10.75,57,111.1
2022-04-08,1.75,7.25,53,108.9
2022-04-09,3.0002500000000003,16.625,38,107.1
2022-04-10,3.375,29.125,21,101.1
2022-04-11,2.29175,10.875,11,98.7
2022-04-12,2.208375,10.625,14,96.2
2022-04-13,1.708375,8.0,33,98.7
2022-04-14,4.45825,39.125,41,103.4
2022-04-15,3.541625,23.375,46,110.3
2022-04-16,1.791625,7.0,64,122.4
2022-04-17,2.3335,10.0,86,134.9
2022-04-18,2.0415,8.375,100,140.5
2022-04-19,1.499875,6.25,95,160.1
2022-04-20,1.8331250000000001,8.0,99,165.5
2022-04-21,2.1668749999999997,9.25,113,164.4
2022-04-22,1.58325,5.875,111,162.5
2022-04-23,2.4582499999999996,11.25,126,159.8
2022-04-24,1.208375,4.5,129,158.5
2022-04-25,0.91675,3.625,119,156.6
2022-04-26,0.45825000000000005,2.125,132,148.9
2022-04-27,2.666625,17.125,133,141.5
2022-04-28,2.833375,14.125,134,132.2
2022-04-29,2.583375,11.75,105,123.5
2022-04-30,2.7916250000000002,14.75,50,119.7
2022-05-01,1.958375,8.0,36,109.0
2022-05-02,1.04175,4.375,32,111.9
2022-05-03,1.500125,5.625,76,113.8
2022-05-04,1.458375,5.375,77,130.1
2022-05-05,0.791625,3.25,78,119.9
2022-05-06,0.83325,3.375,76,119.2
2022-05-07,0.291625,1.375,64,118.1
2022-05-08,1.41675,5.25,80,119.2
2022-05-09,1.5415,6.375,71,117.0
2022-05-10,0.5415,2.25,57,115.8
2022-05-11,1.291625,4.875,80,132.9
2022-05-12,1.833375,7.625,112,133.0
2022-05-13,1.583375,6.25,125,149.5
2022-05-14,1.583375,6.25,131,152.7
2022-05-15,2.1666250000000002,9.5,145,153.6
2022-05-16,2.083375,8.875,149,161.7
2022-05-17,2.333375,10.375,146,170.8
2022-05-18,1.375,5.75,131,179.9
2022-05-19,2.125,8.375,144,173.2
2022-05-20,2.375,10.625,132,165.5
2022-05-21,2.250125,10.5,154,166.7
2022-05-22,2.208375,10.25,162,164.7
2022-05-23,0.9165000000000001,3.625,144,158.2
2022-05-24,0.75,3.125,132,146.9
2022-05-25,1.5,5.625,106,136.5
2022-05-26,0.91675,3.75,81,122.7
2022-05-27,2.6248750000000003,17.625,59,113.6
2022-05-28,3.0417500000000004,21.875,42,101.8
2022-05-29,3.041625,15.5,43,98.4
2022-05-30,1.95825,7.875,58,100.6
2022-05-31,2.083375,8.5,69,98.0
2022-06-01,1.20825,4.625,62,104.2
2022-06-02,0.9165,3.75,59,100.9
2022-06-03,0.8334999999999999,3.5,56,100.7
2022-06-04,0.541625,2.625,66,100.9
2022-06-05,0.8751249999999999,3.625,49,98.7
2022-06-06,2.125,8.875,32,96.4
2022-06-07,1.7081250000000001,6.5,7,98.4
2022-06-08,1.0,3.875,3,99.9
2022-06-09,1.124875,4.375,21,106.4
2022-06-10,0.916625,3.75,46,110.5
2022-06-11,1.75,6.875,39,112.1
2022-06-12,2.125,8.625,53,121.3
2022-06-13,2.5835,13.5,94,131.5
2022-06-14,1.7501250000000002,6.375,123,145.5
2022-06-15,2.958375,16.625,148,140.0
2022-06-16,2.3748750000000003,10.375,150,146.7
2022-06-17,2.708125,12.375,152,148.9
2022-06-18,2.458375,12.625,147,140.2
2022-06-19,2.1666250000000002,9.625,118,143.6
2022-06-20,2.208125,10.0,96,136.5
2022-06-21,1.750125,6.75,96,138.7
2022-06-22,2.208375,8.875,89,128.7
2022-06-23,2.25,9.5,70,121.4
2022-06-24,1.374875,6.25,61,115.4
2022-06-25,2.6667500000000004,14.75,47,108.1
2022-06-26,3.458375,22.125,33,102.0
2022-06-27,1.875,10.5,52,98.2
2022-06-28,1.7081250000000001,7.125,62,96.1
2022-06-29,1.16675,4.5,37,96.2
2022-06-30,0.7084999999999999,3.125,42,95.7
2022-07-01,1.208375,5.875,58,98.0
2022-07-02,2.8751250000000006,17.0,64,100.2
2022-07-03,1.624875,6.625,56,102.2
2022-07-04,3.3335,18.75,59,104.4
2022-07-05,0.541625,2.625,78,109.4
2022-07-06,0.875125,3.5,82,114.6
2022-07-07,2.7498750000000003,19.375,97,121.3
2022-07-08,3.0835,19.25,87,129.6
2022-07-09,1.333375,5.375,93,136.9
2022-07-10,1.374875,5.375,107,153.0
2022-07-11,2.041625,10.25,125,161.0
2022-07-12,3.0832499999999996,16.5,114,164.9
2022-07-13,0.958375,3.75,116,164.8
2022-07-14,0.8748750000000001,3.625,123,169.0
2022-07-15,1.75,6.75,135,171.4
2022-07-16,1.4585,6.125,151,176.2
2022-07-17,0.833625,3.5,138,161.2
2022-07-18,1.83325,7.75,124,149.4
2022-07-19,3.9167500000000004,26.625,111,144.1
2022-07-20,1.4165,5.375,133,132.2
2022-07-21,2.8751249999999997,19.75,110,121.7
2022-07-22,2.2915,9.875,98,114.7
2022-07-23,2.708375,17.0,97,110.5
2022-07-24,2.0,7.875,80,107.1
2022-07-25,1.16675,4.625,86,102.3
2022-07-26,1.625,6.75,91,98.8
2022-07-27,2.166625,8.25,60,98.0
2022-07-28,1.70825,6.375,42,93.4
2022-07-29,0.83325,3.5,43,93.0
2022-07-30,1.5415,6.0,42,90.8
2022-07-31,2.29175,10.875,34,94.3
2022-08-01,1.875125,7.125,27,95.4
2022-08-02,2.1665,8.125,33,97.8
2022-08-03,1.958375,7.375,36,99.9
2022-08-04,1.5,5.5,42,108.8
2022-08-05,1.291625,5.5,71,112.2
2022-08-06,0.583375,2.75,72,116.3
2022-08-07,3.291625,23.25,85,116.1
2022-08-08,3.833500000000001,26.5,80,113.0
2022-08-09,3.3332499999999996,19.125,61,109.4
2022-08-10,2.541625,11.75,63,107.6
2022-08-11,3.0415,16.75,71,114.8
2022-08-12,1.5,6.0,102,119.5
2022-08-13,2.0,7.5,109,124.2
2022-08-14,1.249875,5.125,110,125.5
2022-08-15,1.166625,4.625,110,130.6
2022-08-16,0.8751249999999999,3.625,123,128.5
2022-08-17,3.375,32.375,111,122.7
2022-08-18,3.7917500000000004,28.125,87,116.5
2022-08-19,3.166625,19.5,83,105.4
2022-08-20,2.20825,11.875,74,101.5
2022-08-21,2.708375,13.5,58,97.0
2022-08-22,1.5,6.5,71,102.6
2022-08-23,0.58325,2.625,50,100.9
2022-08-24,0.5,2.375,60,107.8
2022-08-25,0.666625,2.875,93,117.8
2022-08-26,0.791625,3.375,94,118.6
2022-08-27,2.25,11.0,94,127.5
2022-08-28,1.66675,6.625,83,251.9
2022-08-29,2.5001249999999997,11.75,70,130.6
2022-08-30,2.625,12.5,48,125.6
2022-08-31,2.6248750000000003,13.0,43,113.3
2022-09-01,1.9581250000000001,8.375,62,116.3
2022-09-02,1.75,7.75,63,129.8
2022-09-03,3.5415,22.375,68,123.4
2022-09-04,5.41675,61.875,72,128.3
2022-09-05,4.5,36.5,83,130.2
2022-09-06,3.375,19.25,75,126.2
2022-09-07,2.666625,12.875,96,126.1
2022-09-08,3.25,18.75,97,126.6
2022-09-09,2.416875,11.5,103,126.2
2022-09-10,2.625,12.25,117,135.9
2022-09-11,1.916625,8.0,128,151.5
2022-09-12,1.66675,6.625,141,150.4
2022-09-13,0.54175,2.375,118,154.1
2022-09-14,1.791875,8.5,91,144.3
2022-09-15,1.250125,6.0,101,139.7
2022-09-16,0.9582499999999999,3.875,92,131.1
2022-09-17,1.0,4.0,86,131.5
2022-09-18,2.29175,9.5,73,136.1
2022-09-19,2.29175,10.875,70,127.9
2022-09-20,1.83325,7.0,68,137.2
2022-09-21,1.083375,4.25,84,136.9
2022-09-22,1.208375,5.125,105,136.7
2022-09-23,2.458125,11.0,131,146.3
2022-09-24,2.666625,12.5,147,146.5
2022-09-25,1.333375,4.875,135,134.7
2022-09-26,0.9165000000000001,4.375,132,135.1
2022-09-27,3.3332499999999996,22.5,108,134.5
2022-09-28,0.83325,3.375,85,134.8
2022-09-29,1.541625,6.125,72,137.2
2022-09-30,2.41675,12.875,76,137.1
2022-10-01,0.45824999999999994,2.125,110,147.9
2022-10-02,2.3748750000000003,12.125,128,153.9
2022-10-03,3.458375,24.125,165,155.1
2022-10-04,2.9165,16.875,167,152.4
2022-10-05,2.7498750000000003,13.25,164,161.0
2022-10-06,3.0415,15.875,162,155.7
2022-10-07,2.625125,14.125,163,159.7
2022-10-08,2.375125,11.0,154,157.2
2022-10-09,3.7085,23.0,129,160.5
2022-10-10,2.083125,9.0,120,163.2
2022-10-11,1.4165,6.0,106,150.3
2022-10-12,1.125,4.375,103,140.6
2022-10-13,0.83325,3.5,83,130.0
2022-10-14,2.916625,16.125,82,120.5
2022-10-15,2.79175,15.75,46,115.1
2022-10-16,2.916625,15.125,75,119.2
2022-10-17,0.833375,3.875,73,125.6
2022-10-18,1.33325,5.125,50,113.9
2022-10-19,0.875,3.625,49,113.2
2022-10-20,1.41675,5.875,36,115.8
2022-10-21,0.9165000000000001,3.75,57,109.4
2022-10-22,3.41675,23.625,70,105.0
2022-10-23,2.66675,14.625,52,108.4
2022-10-24,1.583375,6.25,54,114.8
2022-10-25,0.7498750000000001,3.0,78,116.3
2022-10-26,0.875,3.625,83,122.4
2022-10-27,2.250125,9.375,86,129.7
2022-10-28,2.833125,15.0,89,129.3
2022-10-29,3.75,24.75,87,133.9
2022-10-30,2.45825,10.375,75,130.5
2022-10-31,2.458375,10.75,63,127.9
2022-11-01,1.66675,7.25,85,128.1
2022-11-02,2.75,13.375,98,129.7
2022-11-03,3.708375,26.5,78,125.3
2022-11-04,2.875,14.25,103,117.7
2022-11-05,2.0001249999999997,8.75,115,131.1
2022-11-06,0.5417500000000001,2.625,96,130.8
2022-11-07,2.8751250000000006,19.25,100,134.6
2022-11-08,2.375,10.75,103,132.3
2022-11-09,1.166625,4.875,98,137.6
2022-11-10,0.041625,0.25,85,138.7
2022-11-11,1.79175,7.25,74,137.6
2022-11-12,1.083375,4.375,88,138.2
2022-11-13,1.666625,6.5,111,137.0
2022-11-14,0.75,3.0,96,141.5
2022-11-15,0.41637500000000005,2.25,86,134.2
2022-11-16,0.458125,2.0,90,132.9
2022-11-17,0.25012500000000004,1.125,59,119.2
2022-11-18,1.416625,6.375,57,116.0
2022-11-19,0.95825,3.875,75,115.1
2022-11-20,1.208375,5.375,87,119.1
2022-11-21,2.0416250000000002,8.875,77,117.0
2022-11-22,0.45825000000000005,2.25,73,115.7
2022-11-23,0.416625,1.875,71,113.3
2022-11-24,1.333375,5.125,76,109.7
2022-11-25,3.25,17.875,72,108.5
2022-11-26,2.958375,14.875,78,107.1
2022-11-27,2.7501249999999997,13.125,72,107.2
2022-11-28,3.2082500000000005,22.0,56,107.0
2022-11-29,3.3748749999999994,19.5,28,107.9
2022-11-30,3.5832499999999996,24.25,28,111.0
2022-12-01,3.7502500000000003,24.125,51,118.7
2022-12-02,3.0,15.0,71,124.0
2022-12-03,2.2916250000000002,9.625,75,133.8
2022-12-04,2.791625,16.25,93,143.7
2022-12-05,1.58325,6.25,103,149.8
2022-12-06,0.75,3.125,119,144.2
2022-12-07,2.5417500000000004,15.5,127,148.0
2022-12-08,1.958375,9.0,128,143.0
2022-12-09,2.208375,10.375,111,149.1
2022-12-10,1.9168749999999999,8.125,122,141.7
2022-12-11,2.125,8.625,140,147.7
2022-12-12,1.291625,5.375,157,150.8
2022-12-13,0.625,2.75,159,153.0
2022-12-14,1.0,3.875,148,164.7
2022-12-15,1.333375,5.0,141,165.9
2022-12-16,1.0,4.25,131,163.1
2022-12-17,0.45825000000000005,2.0,131,154.6
2022-12-18,0.791625,3.375,127,155.6
2022-12-19,2.083375,8.875,113,152.4
2022-12-20,1.1665,4.625,112,146.4
2022-12-21,2.041875,8.375,100,138.7
2022-12-22,2.083375,10.25,98,131.3
2022-12-23,3.3751250000000006,20.625,85,127.7
2022-12-24,3.583125,21.875,93,133.3
2022-12-25,2.0001249999999997,8.375,105,144.0
2022-12-26,3.1667500000000004,22.875,115,150.5
2022-12-27,3.6665,24.125,94,159.0
2022-12-28,1.125125,4.5,103,160.4
2022-12-29,2.0,10.0,123,162.8
2022-12-30,4.041625,28.625,124,178.3
2022-12-31,2.9167499999999995,15.0,98,164.9
2023-01-01,2.7501249999999997,13.75,108,152.6
2023-01-02,1.791625,7.0,109,146.4
2023-01-03,1.33325,5.5,108,148.5
2023-01-04,3.0,18.75,96,151.0
2023-01-05,1.79175,8.125,112,154.3
2023-01-06,0.7915000000000001,3.375,131,172.4
2023-01-07,1.2915,5.5,133,178.9
2023-01-08,1.75,7.0,135,183.8
2023-01-09,1.125,4.375,148,190.9
2023-01-10,1.416875,5.875,179,193.0
2023-01-11,1.91675,7.375,168,195.1
2023-01-12,2.16675,8.75,171,211.6
2023-01-13,2.45825,11.375,178,208.5
2023-01-14,2.04175,9.125,189,227.8
2023-01-15,4.00025,28.0,199,234.3
2023-01-16,2.583375,13.5,190,228.1
2023-01-17,1.125,5.0,188,221.7
2023-01-18,2.6667500000000004,14.25,195,220.3
2023-01-19,1.375,5.875,205,226.1
2023-01-20,1.291625,5.125,206,217.5
2023-01-21,2.916625,15.375,195,208.7
2023-01-22,2.1248750000000003,8.5,166,198.6
2023-01-23,1.541625,6.375,162,189.1
2023-01-24,0.83325,3.5,151,180.2
2023-01-25,1.33325,5.5,137,171.8
2023-01-26,2.2085,9.625,110,150.6
2023-01-27,1.875,8.125,86,144.9
2023-01-28,2.2083749999999998,9.5,85,137.6
2023-01-29,1.083375,4.125,79,137.0
2023-01-30,1.000125,4.375,76,135.9
2023-01-31,1.875,7.875,80,137.0
2023-02-01,1.20825,5.125,72,133.5
2023-02-02,0.916625,4.5,58,134.9
2023-02-03,1.66675,7.0,64,134.5
2023-02-04,1.125125,5.0,71,139.0
2023-02-05,1.124875,4.375,74,144.0
2023-02-06,3.083375,16.0,111,156.7
2023-02-07,3.2917500000000004,18.5,107,184.7
2023-02-08,3.2082499999999996,17.25,125,197.6
2023-02-09,3.2498749999999994,18.25,129,214.9
2023-02-10,2.958375,15.25,163,207.8
2023-02-11,1.9165,8.5,166,209.5
2023-02-12,1.875125,6.75,159,199.7
2023-02-13,0.9167500000000001,3.625,177,189.2
2023-02-14,1.499875,5.75,159,179.7
2023-02-15,3.8748749999999994,27.125,121,173.7
2023-02-16,3.291499999999999,22.625,91,163.2
2023-02-17,1.375,5.625,86,343.1
2023-02-18,1.5,5.625,104,167.4
2023-02-19,1.45825,5.75,107,169.0
2023-02-20,1.708375,7.0,112,159.8
2023-02-21,2.666625,14.375,104,160.9
2023-02-22,1.624875,6.0,86,151.9
2023-02-23,3.4167500000000004,20.0,90,148.2
2023-02-24,1.166625,4.5,117,164.1
2023-02-25,2.041625,9.5,127,279.3
2023-02-26,3.416625,24.5,119,159.0
2023-02-27,6.208375,91.125,126,161.2
2023-02-28,3.458375,25.75,91,160.9
2023-03-01,1.75,7.25,93,162.0
2023-03-02,1.91675,8.375,100,168.8
2023-03-03,3.416625,19.875,119,190.9
2023-03-04,3.0832499999999996,16.25,127,181.6
2023-03-05,3.541625,21.125,151,179.8
2023-03-06,2.916875,14.625,185,188.0
2023-03-07,1.958375,8.625,186,180.3
2023-03-08,1.70825,6.875,166,181.9
2023-03-09,2.8332499999999996,14.125,156,178.8
2023-03-10,2.0,9.0,148,171.2
2023-03-11,1.458375,6.125,149,157.4
2023-03-12,1.583375,7.125,136,150.0
2023-03-13,0.49987500000000007,2.375,104,143.3
2023-03-14,3.291625,18.375,115,138.5
2023-03-15,3.7501249999999997,29.875,107,135.7
2023-03-16,1.125,5.625,94,135.4
2023-03-17,1.374875,5.375,72,134.2
2023-03-18,2.0415,7.875,44,140.3
2023-03-19,2.083375,8.625,73,142.7
2023-03-20,2.1248750000000003,11.125,83,156.1
2023-03-21,1.70825,6.375,96,151.6
2023-03-22,2.8332499999999996,15.125,104,158.9
2023-03-23,4.3335,54.875,112,151.0
2023-03-24,5.0832500000000005,73.0,149,157.5
2023-03-25,2.7917499999999995,13.5,153,160.3
2023-03-26,1.7086249999999998,7.25,154,159.4
2023-03-27,0.5415,2.625,158,158.2
2023-03-28,0.875,3.625,148,158.7
2023-03-29,1.250125,4.75,158,147.8
2023-03-30,3.083375,17.75,108,140.3
2023-03-31,3.333125,19.375,75,129.3
2023-04-01,2.6667500000000004,13.625,47,125.3
2023-04-02,2.708375,13.875,44,126.9
2023-04-03,2.5,12.25,61,133.6
2023-04-04,2.625,12.625,65,135.7
2023-04-05,2.458375,10.875,53,136.6
2023-04-06,1.749875,7.0,49,137.1
2023-04-07,1.875125,7.625,48,136.3
2023-04-08,1.25,4.75,48,135.9
2023-04-09,1.416625,5.875,60,140.3
2023-04-10,2.541625,12.125,90,139.8
2023-04-11,1.08325,4.375,109,143.4
2023-04-12,0.6248750000000001,2.625,130,154.0
2023-04-13,1.375,5.25,150,159.5
2023-04-14,1.45825,5.375,163,171.3
2023-04-15,1.83325,6.75,177,175.8
2023-04-16,0.9167500000000001,3.75,183,177.8
2023-04-17,1.1665,4.5,149,166.6
2023-04-18,2.0833749999999998,13.125,135,153.2
2023-04-19,1.958375,9.5,103,147.0
2023-04-20,1.083375,4.375,103,147.0
2023-04-21,2.041625,8.75,104,151.2
2023-04-22,1.4997500000000001,5.875,97,141.2
2023-04-23,4.2915,65.375,83,135.2
2023-04-24,4.91675,72.25,73,133.9
2023-04-25,1.7498749999999998,8.0,73,130.7
2023-04-26,2.8748750000000003,14.0,97,136.5
2023-04-27,3.5,20.75,109,140.8
2023-04-28,3.291625,18.375,111,149.8
2023-04-29,3.4165,19.625,111,155.8
2023-04-30,1.958375,8.75,102,153.5
2023-05-01,2.1248750000000003,9.125,104,147.9
2023-05-02,1.8335,8.125,123,156.8
2023-05-03,0.666625,2.75,124,156.2
2023-05-04,1.375,5.25,138,162.0
2023-05-05,0.7085,3.125,115,161.9
2023-05-06,3.791625,29.375,116,151.8
2023-05-07,2.125,9.625,133,157.2
2023-05-08,2.666625,14.75,128,171.9
2023-05-09,2.375,12.125,176,194.7
2023-05-10,3.5417500000000004,24.125,165,170.1
2023-05-11,2.04175,8.0,157,163.4
2023-05-12,3.0415,17.875,145,149.1
2023-05-13,2.291625,11.125,133,143.8
